num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates,oracle/bias,oracle/brier,oracle/control_brier,oracle/control_learnability,oracle/control_rank_corr,oracle/predicted_learnability,oracle/rank_corr,oracle/selected_learnability,oracle/selection_gain,oracle/loss,oracle/observations,branch/num_oracle_inserts,oracle/buffer_mean_p
250.0,2048000.0,17161.728516165815,17161.728516165815,119.33529877662659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.00018751299649011344,0.004266850650310516,-2.914527730268901e-09,1.9459096193313599,23.32550048828125,0.052656251937150955,0.09587500244379044,2000.0,2000.0,0.25,nan,0.052656251937150955,0.09587500244379044,0.16127100586891174,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4044274091720581,2000.0,0.0,0.09678000956773758
500.0,4096000.0,31175.826073133456,15587.913036566728,131.38384819030762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0004315782571211457,0.00454460084438324,-6.950928218429908e-05,1.7712128162384033,25.677751541137695,0.13702136278152466,0.2716900706291199,3025.0,7032.0,0.25,nan,0.08088204264640808,0.12947608530521393,0.23387622833251953,0.0884489119052887,0.0884489119052887,250.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076968669891357,7000.0,1.0,0.1918400228023529
750.0,6144000.0,80546.77258392653,26848.92419464218,76.2786614894867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.00212723552249372,0.006348758470267057,-0.00010774431575555354,0.9393991827964783,26.9736270904541,0.16520613431930542,0.35861489176750183,4000.0,12064.0,0.25,0.21712900698184967,0.13308484852313995,0.19063842296600342,0.3365384042263031,0.14366738498210907,0.14366738498210907,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629342794418335,8192.0,2.0,0.32636702060699463
1000.0,8192000.0,105126.42245531188,26281.60561382797,77.92522382736206,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750000149011612,0.11135999113321304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01391999889165163,250.0,0.0037822627928107977,0.009555060416460037,-0.00021512247622013092,0.7801451683044434,27.56562614440918,0.17143994569778442,0.4733540117740631,4000.0,17096.0,0.25,0.23600006103515625,0.19388966262340546,0.2292463332414627,0.414162814617157,0.19709959626197815,0.19709959626197815,250.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6450531482696533,8192.0,3.0,0.43664902448654175
1250.0,10240000.0,131378.0473423649,26275.60946847298,77.94300651550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.005598112475126982,0.01271528284996748,-0.00020031817257404327,0.5592113733291626,26.253252029418945,0.16071845591068268,0.5648753643035889,4000.0,22128.0,0.25,0.24405886232852936,0.21750175952911377,0.28413790464401245,0.5278356075286865,0.24999983608722687,0.24999983608722687,250.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5997568368911743,8192.0,4.0,0.6650223731994629
1500.0,12288000.0,156671.81073930333,26111.968456550556,78.431467294693,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.10515999048948288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01314499881118536,250.0,0.0060361274518072605,0.013151152990758419,-0.00012532925757113844,0.4141204357147217,27.533000946044922,0.15755528211593628,0.6080523133277893,4000.0,27160.0,0.24977277219295502,0.233951598405838,0.19698655605316162,0.34075701236724854,0.6355603337287903,0.24999910593032837,0.24999910593032837,250.0,625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45797014236450195,8192.0,5.0,0.8431167602539062
1750.0,14336000.0,179527.84624242774,25646.835177489676,79.85390734672546,0.6000000238418579,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.2939999997615814,0.037279993295669556,0.0,0.0,0.0,0.0,0.0,0.0,0.04140999913215637,250.0,0.00602734973654151,0.013048220425844193,-0.00015477844863198698,0.34198126196861267,26.96200180053711,0.15667903423309326,0.619027316570282,4000.0,32192.0,0.2497243881225586,0.21021787822246552,0.14215552806854248,0.3934098780155182,0.721233069896698,0.2499607801437378,0.2499607801437378,250.0,750.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4258745610713959,8192.0,6.0,0.870258629322052
2000.0,16384000.0,228854.762073924,28606.8452592405,71.59125661849976,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.15447998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01930999755859375,250.0,0.006041340064257383,0.012997381389141083,-0.0001593223714735359,0.2980284094810486,28.866750717163086,0.16134129464626312,0.6242503523826599,4000.0,37224.0,0.25,0.2050388753414154,0.13037347793579102,0.43943551182746887,0.7778748869895935,0.24992984533309937,0.24992984533309937,250.0,875.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4763191342353821,8192.0,7.0,0.8599826097488403
2250.0,18432000.0,237170.2018022097,26352.244644689963,77.71633982658386,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.07471999526023865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009339999407529831,250.0,0.006232352461665869,0.013319493271410465,-0.00015595949662383646,0.2714340090751648,29.29625129699707,0.15600696206092834,0.6238949298858643,4000.0,42256.0,0.25,0.20547808706760406,0.13151437044143677,0.4790121614933014,0.8154396414756775,0.24989989399909973,0.24989989399909973,250.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4564815163612366,8192.0,8.0,0.8753994107246399
2500.0,20480000.0,262379.4681169697,26237.94681169697,78.05488801002502,0.5,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.34303998947143555,0.012159997597336769,0.0,0.0,0.0,0.0,0.0,0.0,0.04439999908208847,250.0,0.006008230149745941,0.012972259894013405,-0.00021986538195051253,0.25803470611572266,28.1611270904541,0.15534047782421112,0.6589810848236084,4000.0,47288.0,0.25,0.20213016867637634,0.12427882850170135,0.5170626044273376,0.8417128324508667,0.24988767504692078,0.24988767504692078,250.0,1125.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227609634399414,8192.0,9.0,0.9032386541366577
