num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates
250.0,2048000.0,23437.781053774535,23437.781053774535,87.3802855014801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0003818994446191937,0.004531079437583685,-1.1432035873504276e-11,1.8836405277252197,23.32000160217285,0.05934375151991844,0.11137500405311584,1968.0,1968.0,0.25,nan,0.06030869483947754,0.11267785727977753,0.1883811205625534,0.1484375,0.07421875,242.0,0.0,0.0,8.0
500.0,4096000.0,59079.741776094925,29539.870888047462,69.33002543449402,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.027279997244477272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003409999655559659,250.0,0.0006514241686090827,0.00462016835808754,-6.665482214884833e-05,1.5920052528381348,24.998001098632812,0.1402689516544342,0.27590444684028625,2961.0,6840.0,0.25,nan,0.07921088486909866,0.1482345163822174,0.2673660218715668,0.099609375,0.0498046875,242.0,121.0,121.0,16.0
750.0,6144000.0,88384.22176592554,29461.40725530851,69.51466989517212,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.08407999575138092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010509999468922615,250.0,0.0020241960883140564,0.005770114250481129,-8.480559336021543e-05,0.7760553359985352,26.386751174926758,0.16676360368728638,0.35113319754600525,3954.0,11712.0,0.25,nan,0.10175953060388565,0.20430207252502441,0.36158815026283264,0.212890625,0.1533203125,242.0,242.0,242.0,24.0
1000.0,8192000.0,107140.77688718113,26785.194221795282,76.46015119552612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.021519994363188744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002689999295398593,250.0,0.003458710154518485,0.008639706298708916,-0.00015751630417071283,0.7036267518997192,26.725751876831055,0.17291325330734253,0.4535451829433441,4000.0,16584.0,0.2499847412109375,0.20596769452095032,0.12039000540971756,0.24164320528507233,0.43242841958999634,0.21484375,0.1455078125,242.0,363.0,363.0,32.0
1250.0,10240000.0,135469.20436346508,27093.840872693014,75.58913516998291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.005625988356769085,0.012823925353586674,-0.00022092832659836859,0.5650464296340942,26.874126434326172,0.15910938382148743,0.6011906862258911,4000.0,21456.0,0.2490234375,0.20971761643886566,0.14061054587364197,0.28857940435409546,0.520854651927948,0.2109375,0.1259765625,242.0,484.0,484.0,40.0
1500.0,12288000.0,161423.49531227016,26903.91588537836,76.12274765968323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.006469172425568104,0.014048109762370586,-0.00012451026123017073,0.43037277460098267,26.083251953125,0.14014796912670135,0.6814441084861755,4000.0,26328.0,0.2481536865234375,0.21389706432819366,0.15874344110488892,0.33955880999565125,0.6132252812385559,0.142578125,0.0712890625,242.0,605.0,605.0,48.0
1750.0,14336000.0,187838.8719070558,26834.12455815083,76.32073092460632,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.14168000221252441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017710000276565552,250.0,0.005788601469248533,0.012511263601481915,-0.00012496327690314502,0.3420664370059967,26.17350196838379,0.13277196884155273,0.7118301391601562,4000.0,31200.0,0.2481536865234375,0.2192169576883316,0.17482291162014008,0.39141443371772766,0.6978873610496521,0.1015625,0.05078125,242.0,726.0,726.0,56.0
2000.0,16384000.0,211663.8079699361,26457.975996242014,77.40576982498169,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.4421599805355072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552699975669384,231.625,0.005761867854744196,0.012512600049376488,-0.0002164166362490505,0.27801552414894104,25.695877075195312,0.13022752106189728,0.7267622351646423,4000.0,36072.0,0.2490234375,0.22516335546970367,0.18669751286506653,0.44077742099761963,0.7629990577697754,0.087890625,0.0439453125,242.0,847.0,847.0,64.0
2250.0,18432000.0,239768.99245631878,26640.9991618132,76.87399363517761,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.27715998888015747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034644998610019684,242.25,0.006127155385911465,0.013297194615006447,-0.0002731128188315779,0.2483287751674652,26.882001876831055,0.13265006244182587,0.7257200479507446,4000.0,40944.0,0.2490234375,0.22874581813812256,0.19301272928714752,0.4827713668346405,0.8037602305412292,0.05859375,0.029296875,242.0,968.0,968.0,72.0
2500.0,20480000.0,268775.7151363492,26877.57151363492,76.1973602771759,0.6000000238418579,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.08750000596046448,0.3026399612426758,0.0,0.0,0.0,0.0,0.06255999952554703,0.0,0.0,0.045649994164705276,226.0,0.005755139049142599,0.012590807862579823,-0.00032318930607289076,0.21707545220851898,26.62587547302246,0.13277781009674072,0.712614893913269,4000.0,45816.0,0.25,0.23176932334899902,0.19704654812812805,0.5223993062973022,0.8349860310554504,0.03125,0.015625,242.0,1089.0,1089.0,80.0
