num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates
250.0,2048000.0,31447.22448893313,31447.22448893313,65.12498426437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,-0.00017200176080223173,0.0031118986662477255,1.6171114225471683e-08,1.7279671430587769,23.328001022338867,0.057343751192092896,0.10912500321865082,1808.0,1808.0,0.25,nan,0.05990735441446304,0.11297012865543365,0.20098361372947693,0.205078125,0.0577566996216774,222.0,0.0,0.0,28.0
500.0,4096000.0,82468.59109149351,41234.295545746754,49.667393922805786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,8.498699753545225e-05,0.0034930447582155466,-5.19760578754358e-05,1.6095592975616455,24.164751052856445,0.11961313337087631,0.22792188823223114,2805.0,6040.0,0.25,nan,0.07177094370126724,0.1306261122226715,0.24937011301517487,0.216796875,0.0560825914144516,242.0,101.0,101.0,56.0
750.0,6144000.0,194582.35246192344,64860.784153974484,31.57531976699829,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.030159998685121536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003769999835640192,250.0,0.0018038853304460645,0.005563091486692429,-8.383691601920873e-05,0.8938235640525818,25.328250885009766,0.1590331345796585,0.3478991389274597,3719.0,10512.0,0.2490234375,nan,0.0949128046631813,0.1912892609834671,0.34692302346229553,0.240234375,0.113839291036129,242.0,212.0,212.0,84.0
1000.0,8192000.0,258907.97232168308,64726.99308042077,31.640586137771606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.002911163493990898,0.00769218010827899,-0.00016439921455457807,0.7705274820327759,26.480501174926758,0.17432357370853424,0.44172507524490356,4000.0,14984.0,0.25,0.20353330671787262,0.1129242405295372,0.23435625433921814,0.4182862937450409,0.25,0.1665736734867096,242.0,323.0,323.0,112.0
1250.0,10240000.0,329742.1285597652,65948.42571195304,31.054569959640503,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.11539999395608902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014424999244511127,250.0,0.005118032917380333,0.011879618279635906,-0.0002270795521326363,0.5946963429450989,25.581750869750977,0.148374542593956,0.6267867088317871,4000.0,19456.0,0.2490234375,0.20684701204299927,0.1319407969713211,0.27941611409187317,0.5017827153205872,0.25,0.1316964328289032,242.0,434.0,434.0,140.0
1500.0,12288000.0,388678.6676229109,64779.777937151826,31.6148042678833,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.24303999543190002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030379999428987503,250.0,0.005920706782490015,0.013029873371124268,-0.00018390036711934954,0.41033002734184265,25.810626983642578,0.1352727711200714,0.688612699508667,4000.0,23928.0,0.24609375,0.2095475196838379,0.1511489301919937,0.32856014370918274,0.5914320349693298,0.224609375,0.072265625,242.0,545.0,545.0,168.0
1750.0,14336000.0,459965.9378133556,65709.41968762223,31.16752529144287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.005698098801076412,0.012606008909642696,-0.0002924528089351952,0.3124530613422394,25.40387535095215,0.12933383882045746,0.7114956378936768,4000.0,28400.0,0.2481536865234375,0.21621006727218628,0.16750454902648926,0.3743431270122528,0.6686109304428101,0.208984375,0.0491071455180645,242.0,656.0,656.0,196.0
2000.0,16384000.0,517962.57880306273,64745.32235038284,31.63162875175476,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.0873199924826622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010914999060332775,232.875,0.005447858478873968,0.011948715895414352,-0.0002877439255826175,0.23875509202480316,25.382251739501953,0.12365391105413437,0.7335896492004395,4000.0,32872.0,0.2481536865234375,0.22092747688293457,0.17917923629283905,0.4184134006500244,0.7323679327964783,0.220703125,0.0457589291036129,242.0,767.0,767.0,224.0
2250.0,18432000.0,587750.9617491408,65305.66241657119,31.360220909118652,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750000149011612,0.0875999853014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010949998162686825,233.5,0.005308737978339195,0.011652689427137375,-0.00029778186581097543,0.2198251485824585,25.299625396728516,0.12369924038648605,0.7353616952896118,4000.0,37344.0,0.25,0.22715908288955688,0.1890985518693924,0.461594820022583,0.7820305824279785,0.212890625,0.0396205373108387,242.0,878.0,878.0,252.0
2500.0,20480000.0,670587.5905736338,67058.75905736338,30.540380239486694,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.06356000155210495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007945000194013119,248.5,0.005249351263046265,0.011544863693416119,-0.0003321366966702044,0.1909436732530594,25.216876983642578,0.11973151564598083,0.7512978911399841,4000.0,41816.0,0.25,0.22986160218715668,0.19342470169067383,0.501198947429657,0.8152435421943665,0.1796875,0.02566964365541935,242.0,989.0,989.0,280.0
2750.0,22528000.0,759078.3376576786,69007.12160524352,29.678096294403076,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.2524000108242035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031550001353025436,250.0,0.005485593806952238,0.011925768107175827,-0.00029876065673306584,0.1785297989845276,25.5885009765625,0.12274917960166931,0.753256618976593,4000.0,46288.0,0.2490234375,0.2312040776014328,0.19658255577087402,0.538037121295929,0.8379285335540771,0.19921875,0.02845982275903225,242.0,1100.0,1100.0,308.0
