num_updates,num_env_steps,sps,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy
13750.0,112640000.0,1465278.3577879954,76.87276577949524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.32499998807907104,0.7904800772666931,0.0,0.0,0.48159995675086975,0.0,0.0,0.0,0.2911199927330017,0.19539999961853027,185.625,0.0016071695135906339,0.004398446064442396,-0.0005611474625766277,0.030905984342098236
14000.0,114688000.0,1537047.4984077103,74.61578130722046,1.0,0.699999988079071,0.0,0.30000001192092896,0.0,0.0,0.0,0.30000001192092896,0.2874999940395355,0.817840039730072,0.18519997596740723,0.0,0.11387999355792999,0.0,0.0,0.0,0.09839998930692673,0.15191501379013062,224.75,0.0015455721877515316,0.004293215926736593,-0.0005700381007045507,0.030997613444924355
14250.0,116736000.0,1550200.3474010138,75.30381488800049,1.0,0.4000000059604645,0.0,0.800000011920929,0.10000000149011612,0.10000000149011612,0.0,0.800000011920929,0.4000000059604645,0.8596000671386719,0.08031999319791794,0.0,0.38599997758865356,0.013239997439086437,0.0467199981212616,0.0,0.3463999927043915,0.21653501689434052,190.625,0.001624187920242548,0.004399651661515236,-0.0005456616054289043,0.029976457357406616
14500.0,118784000.0,1578151.6713500062,75.2677972316742,0.9000000357627869,0.6000000238418579,0.0,1.0,0.0,0.4000000059604645,0.0,0.10000000149011612,0.375,0.5968800187110901,0.348719984292984,0.0,0.5111199617385864,0.0,0.14871998131275177,0.0,0.02223999612033367,0.2034599930047989,204.875,0.0016934487503021955,0.004557176027446985,-0.0005539467092603445,0.031192516908049583
14750.0,120832000.0,1565856.158056075,77.16673040390015,1.0,1.0,1.0,1.0,1.0,0.30000001192092896,0.0,1.0,0.7875000238418579,0.7681600451469421,0.36963996291160583,0.4196799695491791,0.5125599503517151,0.5039200186729431,0.11927998065948486,0.0,0.2699199616909027,0.3703949451446533,189.125,0.0016367131611332297,0.004407413303852081,-0.0005369985592551529,0.02999505028128624
15000.0,122880000.0,1632039.972402165,75.29227352142334,0.9000000357627869,0.699999988079071,0.800000011920929,1.0,0.800000011920929,0.4000000059604645,0.0,0.9000000357627869,0.6875,0.5191199779510498,0.13623997569084167,0.2412799894809723,0.5024799704551697,0.17143996059894562,0.11631999164819717,0.0,0.32687997817993164,0.25171998143196106,184.25,0.001617858768440783,0.004418051801621914,-0.0005605262704193592,0.030641233548521996
15250.0,124928000.0,1654857.2451614528,75.49170804023743,0.30000001192092896,0.9000000357627869,1.0,1.0,1.0,0.699999988079071,0.0,1.0,0.737500011920929,0.202799990773201,0.36215996742248535,0.43119993805885315,0.4650399386882782,0.42184001207351685,0.3342399597167969,0.0,0.527679979801178,0.3431199789047241,164.875,0.0015859019476920366,0.004314696881920099,-0.0005405080155469477,0.030938543379306793
15500.0,126976000.0,1672780.2375312,75.90716171264648,0.9000000357627869,0.800000011920929,0.5,1.0,0.4000000059604645,0.6000000238418579,0.0,1.0,0.6499999761581421,0.6091200113296509,0.23479996621608734,0.09787997603416443,0.4995999336242676,0.15159998834133148,0.2407199591398239,0.0,0.5557599663734436,0.2986849844455719,172.875,0.0015802370617166162,0.004225731361657381,-0.0005037710652686656,0.02885744906961918
15750.0,129024000.0,1765546.1467791572,73.07880353927612,0.9000000357627869,0.20000000298023224,0.0,0.10000000149011612,0.0,0.4000000059604645,0.0,0.699999988079071,0.2875000238418579,0.5515199899673462,0.0660799965262413,0.0,0.018999993801116943,0.0,0.13143999874591827,0.0,0.15423999726772308,0.1152849942445755,203.75,0.0015516182174906135,0.004203917924314737,-0.0005230383831076324,0.027302447706460953
16000.0,131072000.0,1788703.6759702177,73.27764892578125,1.0,0.6000000238418579,0.0,0.10000000149011612,0.0,0.0,0.0,0.800000011920929,0.3125,0.6673600077629089,0.3343200087547302,0.0,0.010359996929764748,0.0,0.0,0.0,0.161359965801239,0.1466749906539917,212.0,0.0015850333729758859,0.004274234641343355,-0.0005239680176600814,0.02811579592525959
16250.0,133120000.0,1829562.8480971754,72.7605504989624,1.0,0.6000000238418579,0.0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.699999988079071,0.512499988079071,0.7717599868774414,0.344760000705719,0.0,0.5255199670791626,0.0,0.25439998507499695,0.12727999687194824,0.31119999289512634,0.2918649911880493,165.625,0.0015988792292773724,0.004286904353648424,-0.0005170916556380689,0.027481725439429283
16500.0,135168000.0,1811488.1240047608,74.61710524559021,1.0,0.10000000149011612,0.0,1.0,0.0,1.0,0.10000000149011612,0.800000011920929,0.5,0.7688800096511841,0.05751999840140343,0.0,0.5255199670791626,0.0,0.39159998297691345,0.016839999705553055,0.4342399537563324,0.2743249833583832,209.625,0.0016016748268157244,0.004245301242917776,-0.0004952558665536344,0.02572013810276985
16750.0,137216000.0,1891566.6817598534,72.54092669487,1.0,0.10000000149011612,0.0,1.0,0.0,0.699999988079071,0.0,0.4000000059604645,0.3999999761581421,0.8084799647331238,0.017199993133544922,0.0,0.5283999443054199,0.0,0.3003999888896942,0.0,0.10479998588562012,0.21990999579429626,204.875,0.0015914221294224262,0.004229306243360043,-0.0004971568123437464,0.02607412450015545
17000.0,139264000.0,1806462.639476828,77.09210085868835,1.0,0.9000000357627869,0.0,1.0,0.0,0.800000011920929,0.0,0.10000000149011612,0.4750000238418579,0.6918399930000305,0.3830399811267853,0.0,0.5283999443054199,0.0,0.4320800006389618,0.0,0.021519994363188744,0.25710999965667725,206.625,0.0016670612385496497,0.004426259081810713,-0.0005184109322726727,0.027657587081193924
17250.0,141312000.0,1850028.3944049354,76.38369250297546,0.9000000357627869,1.0,0.10000000149011612,0.9000000357627869,0.30000001192092896,0.20000000298023224,0.0,0.9000000357627869,0.5375000238418579,0.6667200326919556,0.41823992133140564,0.01179999765008688,0.4193999469280243,0.08867999166250229,0.08983998745679855,0.0,0.38951998949050903,0.2605249881744385,183.25,0.00160820537712425,0.00429862504824996,-0.000513266830239445,0.027840450406074524
17500.0,143360000.0,1955939.212485515,73.29471135139465,1.0,0.699999988079071,0.10000000149011612,1.0,0.10000000149011612,0.699999988079071,0.30000001192092896,0.9000000357627869,0.6000000238418579,0.7947999835014343,0.19095997512340546,0.013239997439086437,0.49455997347831726,0.017559994012117386,0.1995999813079834,0.19091999530792236,0.2807999849319458,0.27280497550964355,177.5,0.001546388491988182,0.00411054166033864,-0.00048098762636072934,0.027894627302885056
17750.0,145408000.0,1911788.937345583,76.0586051940918,1.0,0.6000000238418579,0.0,1.0,0.10000000149011612,0.9000000357627869,0.4000000059604645,1.0,0.625,0.7364800572395325,0.12119998782873154,0.0,0.5283999443054199,0.012519997544586658,0.4514399468898773,0.1321599930524826,0.3527199923992157,0.2918649911880493,211.125,0.0015961065655574203,0.004241450689733028,-0.0004966510459780693,0.02796757221221924
18000.0,147456000.0,1990439.8704593794,74.08211731910706,1.0,0.699999988079071,0.699999988079071,1.0,0.4000000059604645,0.5,0.10000000149011612,1.0,0.675000011920929,0.7098399996757507,0.22767996788024902,0.1279599815607071,0.5067999362945557,0.05871998891234398,0.2609599530696869,0.03627999499440193,0.46720001101493835,0.2994299829006195,166.75,0.0015947343781590462,0.004201178438961506,-0.00047823789645917714,0.027616968378424644
18250.0,149504000.0,1997007.7464885619,74.86400604248047,0.9000000357627869,0.9000000357627869,0.0,1.0,0.0,0.5,0.0,0.699999988079071,0.5,0.6271199584007263,0.3967199921607971,0.0,0.5283999443054199,0.0,0.24943998456001282,0.0,0.24063996970653534,0.2552899718284607,177.125,0.0015583370113745332,0.0041266195476055145,-0.0004791103128809482,0.025862663984298706
18500.0,151552000.0,2036678.276459916,74.4113597869873,1.0,0.800000011920929,0.0,0.800000011920929,0.0,0.10000000149011612,0.0,0.6000000238418579,0.4124999940395355,0.7688800096511841,0.2563999593257904,0.0,0.27295997738838196,0.0,0.0517599955201149,0.0,0.15143997967243195,0.18767999112606049,228.625,0.0015899243298918009,0.004145738668739796,-0.0004572997277136892,0.025645125657320023
