num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score
2750.0,22528000.0,599248.9519484742,54477.17744986129,37.593724489212036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.6821199655532837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08526499569416046,225.5,0.005716269835829735,0.012736912816762924,-0.0004333873512223363,0.21879935264587402,25.479001998901367,4000.0,88000.0,0.5879205465316772,0.48352426290512085,0.2681618630886078
3000.0,24576000.0,697516.9722741997,58126.41435618331,35.233551263809204,0.9000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.561959981918335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07024499773979187,232.5,0.005776277743279934,0.012455596588551998,-0.0002550898352637887,0.19643047451972961,25.39987564086914,4000.0,96000.0,0.6257721781730652,0.5026434063911438,0.2754824161529541
3250.0,26624000.0,730164.016578949,56166.46281376531,36.463040351867676,0.9000000357627869,0.30000001192092896,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.16250000894069672,0.5601599812507629,0.09083998948335648,0.0,0.0,0.0,0.03519999980926514,0.0,0.0,0.0857749953866005,217.125,0.005978570785373449,0.01303362101316452,-0.00033086928306147456,0.2073708325624466,25.227251052856445,4000.0,104000.0,0.6434406638145447,0.5239244699478149,0.2866913080215454
3500.0,28672000.0,814464.1226025309,58176.00875732363,35.20351505279541,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.06400000303983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800000037997961,250.0,0.005589176435023546,0.012359031476080418,-0.00041174233774654567,0.17859680950641632,26.180376052856445,4000.0,112000.0,0.516813337802887,0.44457370042800903,0.2885870635509491
3750.0,30720000.0,829592.4591022934,55306.163940152896,37.03023052215576,0.800000011920929,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.535040020942688,0.013239997439086437,0.0,0.0,0.0,0.0,0.0,0.0,0.06853500008583069,226.625,0.005484275985509157,0.012102074921131134,-0.000401557597797364,0.16520404815673828,25.650251388549805,4000.0,120000.0,0.67623370885849,0.5547252297401428,0.29007312655448914
4000.0,32768000.0,903554.1582120258,56472.13488825161,36.26567339897156,0.800000011920929,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.4975999891757965,0.07975999265909195,0.0,0.0,0.0,0.0,0.0,0.0,0.07216999679803848,247.625,0.005485271569341421,0.012242942117154598,-0.0004718164855148643,0.16438308358192444,25.640377044677734,4000.0,128000.0,0.5446597933769226,0.4607338309288025,0.2897801101207733
4250.0,34816000.0,958778.1924183803,56398.71720108119,36.31288266181946,0.800000011920929,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.5548400282859802,0.029439998790621758,0.0,0.0,0.0,0.0,0.0,0.0,0.07303500175476074,226.75,0.004756129812449217,0.010748148895800114,-0.0004616837250068784,0.1562608778476715,25.628625869750977,4000.0,136000.0,0.5155762434005737,0.44094252586364746,0.28127321600914
4500.0,36864000.0,1082828.6892512424,60157.14940284681,34.04416632652283,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749999850988388,0.3205599784851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04006999731063843,226.625,0.004700839519500732,0.010532615706324577,-0.0004124471452087164,0.1530216485261917,25.37175178527832,4000.0,144000.0,0.4568445384502411,0.40088891983032227,0.27349981665611267
4750.0,38912000.0,1110821.687735879,58464.29935451996,35.029924631118774,0.9000000357627869,0.20000000298023224,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.15000000596046448,0.6897600293159485,0.09055999666452408,0.0,0.0,0.0,0.048159997910261154,0.0,0.0,0.10356000810861588,229.0,0.0051268055103719234,0.011441770941019058,-0.00045080299605615437,0.14327757060527802,26.01525115966797,4000.0,152000.0,0.5417450666427612,0.45554858446121216,0.27450984716415405
5000.0,40960000.0,1107207.2674596491,55360.36337298246,36.99397683143616,1.0,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.16249999403953552,0.7548400163650513,0.12035999447107315,0.0,0.0,0.0,0.0,0.0,0.0,0.10940000414848328,225.125,0.005108745768666267,0.011434280313551426,-0.00047302813618443906,0.1353655904531479,25.750625610351562,4000.0,160000.0,0.479124516248703,0.4154495596885681,0.27547886967658997
5250.0,43008000.0,1157330.1155987768,55110.95788565604,37.16139364242554,1.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.15000000596046448,0.6328000426292419,0.0,0.0,0.0,0.0,0.11215998977422714,0.0,0.0,0.09312000125646591,228.0,0.0045385477133095264,0.010352504439651966,-0.0005029874155297875,0.13471619784832,25.830875396728516,4000.0,168000.0,0.4269394874572754,0.3793310225009918,0.2692957818508148
5500.0,45056000.0,1241744.2631806133,56442.921053664235,36.284443855285645,1.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.15000000596046448,0.6785200238227844,0.04095999523997307,0.0,0.0,0.019719993695616722,0.0,0.0,0.0,0.09240000694990158,222.75,0.004375637508928776,0.010163412429392338,-0.0005791751900687814,0.12689366936683655,26.207626342773438,4000.0,176000.0,0.41573306918144226,0.37047386169433594,0.2661800980567932
5750.0,47104000.0,1282832.0405614101,55775.30611136566,36.71875858306885,0.9000000357627869,0.20000000298023224,0.0,0.10000000149011612,0.9000000357627869,0.20000000298023224,0.0,0.30000001192092896,0.32500001788139343,0.4406399726867676,0.0408799909055233,0.0,0.032680001109838486,0.3193199634552002,0.12331999838352203,0.0,0.10847999900579453,0.13316498696804047,212.5,0.004344461020082235,0.009982375428080559,-0.0005325734964571893,0.1141531765460968,26.01125144958496,4000.0,184000.0,0.4245874881744385,0.37477949261665344,0.2648947238922119
6000.0,49152000.0,1335087.5824900144,55628.64927041726,36.81556224822998,1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.16250000894069672,0.754840075969696,0.04015999659895897,0.0,0.0,0.0,0.0,0.0,0.02871999703347683,0.10296501219272614,224.375,0.004748213104903698,0.010734627023339272,-0.0005171060329303145,0.10199425369501114,25.691251754760742,4000.0,192000.0,0.6869074106216431,0.546937108039856,0.27079877257347107
6250.0,51200000.0,1373528.4093249443,54941.13637299777,37.27625846862793,0.800000011920929,0.20000000298023224,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.17499999701976776,0.5911999940872192,0.04015999659895897,0.0,0.0,0.0,0.15447998046875,0.0,0.0,0.09822999686002731,212.875,0.004232719074934721,0.009922239929437637,-0.0006250552251003683,0.10334553569555283,25.69212532043457,4000.0,200000.0,0.4964767098426819,0.42027488350868225,0.2687207758426666
6500.0,53248000.0,1506445.1466661044,57940.197948696325,35.346789836883545,0.9000000357627869,0.10000000149011612,0.0,0.20000000298023224,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.0,0.2875000238418579,0.6552000045776367,0.05103999376296997,0.0,0.03871999308466911,0.15123999118804932,0.18435998260974884,0.07499998807907104,0.0,0.14444500207901,221.125,0.004735887981951237,0.010618351399898529,-0.00047238226397894323,0.10090575367212296,26.026500701904297,4000.0,208000.0,0.43083512783050537,0.3820164203643799,0.27061712741851807
6750.0,55296000.0,1580476.0862804635,58536.15134372087,34.98692607879639,0.5,0.0,0.0,0.10000000149011612,0.4000000059604645,0.6000000238418579,0.0,0.0,0.20000000298023224,0.36823999881744385,0.0,0.0,0.026919996365904808,0.08751998841762543,0.31379997730255127,0.0,0.0,0.09955999255180359,217.875,0.004140782169997692,0.009618092328310013,-0.0005632999236695468,0.10496415942907333,26.513376235961914,4000.0,216000.0,0.4273238778114319,0.3780480921268463,0.2657492160797119
7000.0,57344000.0,1618194.5699349432,57792.66321196225,35.43702411651611,1.0,0.0,0.0,0.0,0.800000011920929,0.30000001192092896,0.0,0.20000000298023224,0.2875000238418579,0.6497200131416321,0.0,0.0,0.0,0.29527997970581055,0.14087998867034912,0.0,0.07976000010967255,0.14570499956607819,229.375,0.0045978776179254055,0.010673225857317448,-0.0006315326318144798,0.10720232874155045,26.749502182006836,4000.0,224000.0,0.6063961386680603,0.4931132197380066,0.266867995262146
7250.0,59392000.0,1605710.9779449268,55369.344067066435,36.98797655105591,1.0,0.20000000298023224,0.0,0.10000000149011612,1.0,0.30000001192092896,0.0,0.699999988079071,0.4125000238418579,0.7588000297546387,0.09487999975681305,0.0,0.02547999657690525,0.3296799659729004,0.12215999513864517,0.0,0.37491998076438904,0.21323999762535095,191.375,0.004605560563504696,0.010522034019231796,-0.0005504387663677335,0.10501785576343536,27.227001190185547,4000.0,232000.0,0.4651980400085449,0.4003662168979645,0.2691633403301239
7500.0,61440000.0,1657088.3578393618,55236.278594645395,37.07708144187927,0.6000000238418579,0.0,0.0,0.4000000059604645,0.800000011920929,0.6000000238418579,0.10000000149011612,0.699999988079071,0.4000000059604645,0.4617600440979004,0.0,0.0,0.16923998296260834,0.3057200014591217,0.2558399736881256,0.016839999705553055,0.3630400002002716,0.1965550035238266,205.5,0.004405141808092594,0.0101687703281641,-0.0005751408752985299,0.10410228371620178,27.165250778198242,4000.0,240000.0,0.4829109311103821,0.4148945212364197,0.2700153589248657
7750.0,63488000.0,1733125.9750583773,55907.28951801217,36.63207459449768,1.0,0.10000000149011612,0.0,0.20000000298023224,0.5,0.800000011920929,0.0,0.5,0.38749998807907104,0.6868000030517578,0.01647999882698059,0.0,0.05023999139666557,0.1677199900150299,0.4187599718570709,0.0,0.31064000725746155,0.20633000135421753,215.75,0.0045387716963887215,0.010347242467105389,-0.0005339775234460831,0.1008717343211174,27.04712677001953,4000.0,248000.0,0.41170215606689453,0.3681984543800354,0.2685723900794983
8000.0,65536000.0,1766597.6233566806,55206.17572989627,37.09729886054993,0.9000000357627869,0.0,0.0,0.10000000149011612,0.0,0.20000000298023224,0.0,0.0,0.15000000596046448,0.6595200300216675,0.0,0.0,0.04707999899983406,0.0,0.08983999490737915,0.0,0.0,0.09955500066280365,215.875,0.004692590795457363,0.010627749375998974,-0.000520423986017704,0.10085975378751755,27.11137580871582,4000.0,256000.0,0.487790048122406,0.42179757356643677,0.2724062502384186
8250.0,67584000.0,1966932.2465402333,59604.00747091616,34.360105752944946,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.4375,0.6817599534988403,0.0,0.0,0.0,0.32823997735977173,0.49383997917175293,0.0,0.32072001695632935,0.2280699908733368,207.875,0.004945258144289255,0.011134378612041473,-0.0005221033352427185,0.09982796013355255,27.538875579833984,4000.0,264000.0,0.4586114287376404,0.4020657539367676,0.2767690122127533
8500.0,69632000.0,1925980.4336412982,56646.483342391126,36.154053688049316,1.0,0.0,0.0,0.30000001192092896,0.5,0.6000000238418579,0.0,0.10000000149011612,0.3125,0.6918399930000305,0.0,0.0,0.10595998913049698,0.09427998214960098,0.2590799927711487,0.0,0.015759998932480812,0.14586499333381653,225.125,0.004794682841747999,0.010949327610433102,-0.0005923652788624167,0.08761543780565262,28.504751205444336,4000.0,272000.0,0.5467749238014221,0.4593300223350525,0.2796816825866699
8750.0,71680000.0,1905843.1435346124,54452.661243846065,37.610650300979614,1.0,0.10000000149011612,0.0,0.0,0.4000000059604645,0.6000000238418579,0.0,0.10000000149011612,0.2750000059604645,0.7750000357627869,0.018279993906617165,0.0,0.0,0.11631999164819717,0.17483997344970703,0.0,0.027279997244477272,0.13896499574184418,227.125,0.004938608501106501,0.011069132015109062,-0.0005088025354780257,0.08715463429689407,28.99100112915039,4000.0,280000.0,0.840423583984375,0.663036584854126,0.28145429491996765
9000.0,73728000.0,1995991.020553836,55444.195015384335,36.9380419254303,1.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.0,0.0,0.17499999701976776,0.7573599815368652,0.0,0.0,0.0,0.0,0.1411599963903427,0.0,0.0,0.11231499910354614,218.625,0.004638197366148233,0.010441454127430916,-0.0004959393409080803,0.08659064769744873,29.713001251220703,4000.0,288000.0,0.6727322936058044,0.5484243631362915,0.2769002318382263
9250.0,75776000.0,2091856.092078858,56536.65113726643,36.22428917884827,0.9000000357627869,0.0,0.0,0.20000000298023224,0.10000000149011612,0.9000000357627869,0.0,0.0,0.26249998807907104,0.3668399751186371,0.0,0.0,0.07975999265909195,0.03412000089883804,0.40139999985694885,0.0,0.0,0.11026499420404434,213.75,0.005160360597074032,0.011572770774364471,-0.0005435040220618248,0.08252087235450745,29.604751586914062,4000.0,296000.0,0.485956609249115,0.42060717940330505,0.28089436888694763
9500.0,77824000.0,2189162.90450302,57609.55011850053,35.54966139793396,0.9000000357627869,0.0,0.10000000149011612,0.9000000357627869,0.30000001192092896,1.0,0.0,0.20000000298023224,0.42500001192092896,0.7336799502372742,0.0,0.021879995241761208,0.42191997170448303,0.06275998800992966,0.5215599536895752,0.0,0.09991999715566635,0.23271498084068298,190.125,0.005048234015703201,0.011200256645679474,-0.00047542795073240995,0.07646621763706207,29.08237648010254,4000.0,304000.0,0.5347881317138672,0.4516209661960602,0.2821596562862396
9750.0,79872000.0,2229850.435129329,57175.65218280331,35.81944274902344,0.9000000357627869,0.0,0.0,0.10000000149011612,0.0,0.9000000357627869,0.10000000149011612,0.0,0.25,0.5788800120353699,0.0,0.0,0.012519997544586658,0.0,0.4395599365234375,0.055719997733831406,0.0,0.13583499193191528,208.25,0.005214802920818329,0.011509722098708153,-0.0004629933391697705,0.07706531137228012,29.624000549316406,4000.0,312000.0,0.5185927748680115,0.44373902678489685,0.2863560914993286
10000.0,81920000.0,2195039.129585486,54875.978239637145,37.32051920890808,0.699999988079071,0.0,0.0,0.5,0.6000000238418579,0.9000000357627869,0.0,1.0,0.4625000059604645,0.3508000075817108,0.0,0.0,0.18211998045444489,0.15143997967243195,0.4262399673461914,0.0,0.46720001101493835,0.19722498953342438,195.5,0.004907304886728525,0.010993708856403828,-0.0005105718737468123,0.07897739857435226,29.95012664794922,4000.0,320000.0,0.5532023906707764,0.46978771686553955,0.28778010606765747
10250.0,83968000.0,2239069.2106655426,54611.444162574204,37.50129723548889,1.0,0.6000000238418579,0.0,0.20000000298023224,0.20000000298023224,0.9000000357627869,0.0,0.10000000149011612,0.375,0.6180400252342224,0.2054399698972702,0.0,0.09127999097108841,0.049519993364810944,0.3405599594116211,0.0,0.07552000135183334,0.17254498600959778,217.75,0.0050033037550747395,0.01116979494690895,-0.000513356935698539,0.06823596358299255,29.896251678466797,4000.0,328000.0,0.7160526514053345,0.5654520988464355,0.2876589298248291
10500.0,86016000.0,2407967.9936848525,57332.57127821077,35.721405029296875,0.6000000238418579,0.10000000149011612,0.0,0.800000011920929,0.800000011920929,1.0,0.0,0.800000011920929,0.512499988079071,0.20111997425556183,0.025119995698332787,0.0,0.34783995151519775,0.2743999660015106,0.501759946346283,0.0,0.4147999882698059,0.2206299901008606,208.25,0.004764039069414139,0.01069469191133976,-0.0005127317272126675,0.07057460397481918,30.540376663208008,4000.0,336000.0,0.6049693822860718,0.49652940034866333,0.28493446111679077
10750.0,88064000.0,2364069.5724661197,54978.36215037487,37.2510187625885,1.0,0.0,0.20000000298023224,0.699999988079071,0.9000000357627869,1.0,0.0,0.5,0.5375000238418579,0.45135995745658875,0.0,0.04159998893737793,0.2906799912452698,0.3330000042915344,0.4113999307155609,0.0,0.24872000515460968,0.22209498286247253,199.625,0.00516054080799222,0.011366443708539009,-0.0004512785526458174,0.07140270620584488,29.704252243041992,4000.0,344000.0,0.562267005443573,0.47171851992607117,0.28781843185424805
11000.0,90112000.0,2419559.343060694,54989.985069561226,37.24314522743225,1.0,0.5,0.30000001192092896,1.0,0.800000011920929,0.9000000357627869,0.0,0.5,0.625,0.6011199355125427,0.17239998281002045,0.05735999345779419,0.412479966878891,0.25495997071266174,0.498960018157959,0.0,0.16015997529029846,0.2696799635887146,176.5,0.0055437227711081505,0.012108929455280304,-0.00044412704301066697,0.06661464273929596,31.001750946044922,4000.0,352000.0,0.49613699316978455,0.4331910312175751,0.2963067293167114
11250.0,92160000.0,2476409.460185522,55031.32133745605,37.21517038345337,1.0,0.10000000149011612,0.0,1.0,0.20000000298023224,0.6000000238418579,0.10000000149011612,0.0,0.375,0.4959999620914459,0.02367999590933323,0.0,0.4506399631500244,0.0459199920296669,0.26736000180244446,0.056439995765686035,0.0,0.16750499606132507,218.125,0.004867008421570063,0.010738898068666458,-0.0004433846042957157,0.05905578285455704,31.88775062561035,4000.0,360000.0,0.44061899185180664,0.3950854539871216,0.29021111130714417
11500.0,94208000.0,2669869.9712747266,58040.65154945057,35.28561353683472,1.0,0.0,0.20000000298023224,1.0,1.0,0.699999988079071,0.20000000298023224,0.4000000059604645,0.5625,0.7688800096511841,0.0,0.049519993364810944,0.5283999443054199,0.4499199390411377,0.2589999735355377,0.025039995089173317,0.13648000359535217,0.27715498208999634,178.375,0.005537969991564751,0.01214810460805893,-0.0004726196057163179,0.06346277892589569,31.21587562561035,4000.0,368000.0,0.4832547903060913,0.42504453659057617,0.296501487493515
11750.0,96256000.0,2637653.605139314,56120.28947104924,36.493040561676025,1.0,0.0,0.0,0.699999988079071,0.10000000149011612,0.30000001192092896,0.0,0.0,0.26250001788139343,0.7760800123214722,0.0,0.0,0.32667994499206543,0.032680001109838486,0.09839998930692673,0.0,0.0,0.154229998588562,228.5,0.005268970038741827,0.01171885710209608,-0.0005326588288880885,0.05779915675520897,31.672876358032227,4000.0,376000.0,0.5285875797271729,0.4562411904335022,0.2961096167564392
12000.0,98304000.0,2689643.4215916917,56034.237949826915,36.54908275604248,1.0,0.0,0.20000000298023224,1.0,0.4000000059604645,1.0,0.30000001192092896,0.699999988079071,0.5750000476837158,0.7487199902534485,0.0,0.06175999715924263,0.4995999336242676,0.1069599911570549,0.48195990920066833,0.10091998428106308,0.2348799705505371,0.2793499827384949,190.375,0.005374238360673189,0.011811772361397743,-0.00047516499762423337,0.056482959538698196,32.80987548828125,4000.0,384000.0,0.5211932063102722,0.4497968256473541,0.2981489598751068
12250.0,100352000.0,2649966.5124183143,54080.949233026826,37.869157791137695,1.0,0.20000000298023224,1.0,1.0,1.0,0.9000000357627869,0.0,0.0,0.6375000476837158,0.7501599788665771,0.06751999258995056,0.4074399471282959,0.5211999416351318,0.5168799757957458,0.5151599645614624,0.0,0.0,0.34729498624801636,163.25,0.0045926994644105434,0.010308869183063507,-0.0005066529847681522,0.05508209392428398,32.45937728881836,4000.0,392000.0,0.6669437885284424,0.5433499217033386,0.2882494032382965
12500.0,102400000.0,2821206.249909476,56424.12499818952,36.296530961990356,0.9000000357627869,0.20000000298023224,0.4000000059604645,1.0,0.6000000238418579,0.800000011920929,0.10000000149011612,1.0,0.625,0.7236000299453735,0.09991999715566635,0.10623998939990997,0.5283999443054199,0.24215999245643616,0.36871999502182007,0.029439998790621758,0.40599995851516724,0.3130599856376648,209.25,0.005527175962924957,0.012228515930473804,-0.0005314283771440387,0.055653657764196396,32.93150329589844,4000.0,400000.0,0.7414228320121765,0.6030665636062622,0.29308468103408813
12750.0,104448000.0,2910017.2504776716,57059.16177407199,35.89257073402405,1.0,0.0,0.699999988079071,1.0,0.699999988079071,0.9000000357627869,0.0,0.4000000059604645,0.5874999761581421,0.7703200578689575,0.0,0.30723997950553894,0.4419999122619629,0.314439982175827,0.43883997201919556,0.0,0.17895999550819397,0.3064749836921692,177.0,0.005876393523067236,0.01276499591767788,-0.0004479172930587083,0.05818753316998482,32.18187713623047,4000.0,408000.0,0.4805501401424408,0.42350342869758606,0.30005910992622375
13000.0,106496000.0,2968046.036613055,57077.8083964049,35.880845069885254,0.699999988079071,0.0,0.0,1.0,0.0,0.5,0.0,0.10000000149011612,0.2875000238418579,0.2420799732208252,0.0,0.0,0.5139999389648438,0.0,0.1727599948644638,0.0,0.01431999821215868,0.11789499223232269,222.75,0.00605805404484272,0.013256875798106194,-0.0005110166384838521,0.05936691537499428,34.03375244140625,4000.0,416000.0,0.6289854049682617,0.5218308568000793,0.30549100041389465
13250.0,108544000.0,2893335.6749657867,54591.239150297864,37.51517701148987,1.0,0.0,1.0,1.0,0.9000000357627869,0.800000011920929,0.9000000357627869,0.800000011920929,0.800000011920929,0.7227999567985535,0.0,0.4635999798774719,0.5283999443054199,0.3250799775123596,0.26899996399879456,0.480599969625473,0.31112000346183777,0.3875749707221985,160.625,0.00537187559530139,0.011796493083238602,-0.0004662787541747093,0.06009199842810631,34.10062789916992,4000.0,424000.0,0.7058082222938538,0.5646862387657166,0.30271950364112854
13500.0,110592000.0,2953691.425190079,54697.989355371836,37.44196128845215,1.0,0.0,0.699999988079071,1.0,0.10000000149011612,0.9000000357627869,0.30000001192092896,0.699999988079071,0.5874999761581421,0.7559200525283813,0.0,0.1956399828195572,0.5276799201965332,0.029079997912049294,0.300959974527359,0.10307998955249786,0.2917599678039551,0.27551499009132385,193.0,0.005419702734798193,0.012006225995719433,-0.0005241822800599039,0.059227921068668365,34.508750915527344,4000.0,432000.0,0.5892349481582642,0.4988945722579956,0.30600643157958984
13750.0,112640000.0,3051075.6310803574,55474.10238327923,36.91812777519226,1.0,0.0,0.6000000238418579,0.9000000357627869,0.9000000357627869,0.800000011920929,0.20000000298023224,0.699999988079071,0.637499988079071,0.7861599922180176,0.0,0.1730399876832962,0.47555994987487793,0.22355997562408447,0.2715199887752533,0.032239992171525955,0.25143998861312866,0.27668997645378113,197.0,0.005077068693935871,0.011332790367305279,-0.0005327080725692213,0.05661841481924057,34.105377197265625,4000.0,440000.0,0.5503426194190979,0.46701160073280334,0.3004072308540344
14000.0,114688000.0,4145347.3494893266,74024.05981230941,27.666680335998535,1.0,0.0,0.0,1.0,0.0,0.9000000357627869,0.30000001192092896,0.0,0.4000000059604645,0.7134400606155396,0.0,0.0,0.49671992659568787,0.0,0.2818799912929535,0.06815999001264572,0.0,0.1950249969959259,194.875,0.005295201670378447,0.011759776622056961,-0.0005344462697394192,0.05023999884724617,35.769500732421875,4000.0,448000.0,0.726885199546814,0.5823911428451538,0.2990066111087799
