num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates,oracle/bias,oracle/brier,oracle/control_brier,oracle/control_learnability,oracle/control_rank_corr,oracle/predicted_learnability,oracle/rank_corr,oracle/selected_learnability,oracle/selection_gain,oracle/loss,oracle/observations,branch/num_oracle_inserts,oracle/buffer_mean_p
250.0,2048000.0,18379.780981181888,18379.780981181888,111.42679023742676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.00038184778532013297,0.004530988167971373,-5.714781980969974e-09,1.8836405277252197,23.315500259399414,0.05868750438094139,0.10950000584125519,1968.0,1968.0,0.25,nan,0.059641774743795395,0.11128049343824387,0.1866837441921234,0.107421875,0.0537109375,242.0,0.0,0.0,8.0,0.41796875,0.1962890625,0.171875,0.078125,0.7764706015586853,0.25,0.6072803139686584,0.0455729179084301,0.5833333730697632,0.3423596918582916,2000.0,1.0,0.10083159804344177
500.0,4096000.0,32401.999635039054,16200.999817519527,126.41195130348206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0004091300652362406,0.004172039683908224,-5.912745473324321e-05,1.6177623271942139,25.147125244140625,0.14093831181526184,0.2776353061199188,2960.0,6840.0,0.25,nan,0.0893855020403862,0.1477072536945343,0.26725929975509644,0.140625,0.0703125,242.0,121.0,121.0,16.0,-0.048028379678726196,0.058662235736846924,0.07266487181186676,0.0390625,-0.15294118225574493,0.09023889899253845,-0.0515567846596241,0.0807291716337204,2.066666841506958,0.5114083886146545,6904.0,2.0,0.20524951815605164
750.0,6144000.0,83415.6850493923,27805.228349797435,73.65521240234375,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.07840000092983246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009800000116229057,250.0,0.0018387698801234365,0.006030658725649118,-9.986431541619822e-05,1.076695203781128,26.6512508392334,0.17096221446990967,0.373334676027298,3954.0,11712.0,0.25,nan,0.14373667538166046,0.21356713771820068,0.37453049421310425,0.212890625,0.1181640625,242.0,242.0,242.0,24.0,-0.06116868928074837,0.07519318908452988,0.07924866676330566,0.1484375,0.40294119715690613,0.15462017059326172,0.08397437632083893,0.1080729216337204,0.7280701994895935,0.6387544274330139,8192.0,3.0,0.326911598443985
1000.0,8192000.0,110439.70243164845,27609.92560791211,74.17622303962708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0032475630287081003,0.008738745003938675,-0.00019941179198212922,0.9223979711532593,26.64837646484375,0.17349034547805786,0.46814775466918945,4000.0,16584.0,0.25,0.23699861764907837,0.1960107833147049,0.2502173185348511,0.4431700110435486,0.216796875,0.1435546875,242.0,363.0,363.0,32.0,-0.10003620386123657,0.11651445180177689,0.08672899752855301,0.1328125,-0.38235294818878174,0.2007679045200348,-0.2902930974960327,0.1471354216337204,1.1078431606292725,0.6610848903656006,8192.0,4.0,0.40872111916542053
1250.0,10240000.0,137054.79567763346,27410.959135526693,74.71464204788208,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.1321599930524826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016519999131560326,250.0,0.005785938818007708,0.013342057354748249,-0.00021660185302607715,0.6684876084327698,26.815250396728516,0.15593940019607544,0.5868468880653381,4000.0,21456.0,0.25,0.2439405471086502,0.21796418726444244,0.2967645525932312,0.5313333868980408,0.208984375,0.1220703125,242.0,484.0,484.0,40.0,-0.14113199710845947,0.1328081637620926,0.16397058963775635,0.10546875,0.24705882370471954,0.24742363393306732,0.021474363282322884,0.1276041716337204,1.2098766565322876,0.6467729806900024,8192.0,5.0,0.5902180671691895
1500.0,12288000.0,164167.41602039323,27361.23600339887,74.85041975975037,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.07868000119924545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009835000149905682,250.0,0.006445101462304592,0.014150361530482769,-0.00016799943114165217,0.46207985281944275,26.5728759765625,0.14302374422550201,0.6437863111495972,4000.0,26328.0,0.25,0.2407018095254898,0.21279457211494446,0.34895059466362,0.6339545249938965,0.14453125,0.072265625,242.0,605.0,605.0,48.0,-0.2701290249824524,0.1655503362417221,0.15070286393165588,0.05078125,0.25882354378700256,0.2460068315267563,0.05036630854010582,0.0794270858168602,1.5641026496887207,0.5179762840270996,8192.0,6.0,0.7955635786056519
1750.0,14336000.0,188441.34409499448,26920.19201357064,76.07672333717346,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.11955999583005905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944999478757381,244.0,0.006305764429271221,0.013737481087446213,-0.00020654356922022998,0.3564319610595703,26.341876983642578,0.13387444615364075,0.6787181496620178,4000.0,31200.0,0.2497243881225586,0.21493758261203766,0.1531740427017212,0.40130820870399475,0.7220749258995056,0.11328125,0.056640625,242.0,726.0,726.0,56.0,-0.2849488854408264,0.14579150080680847,0.03338306397199631,0.0234375,0.14705882966518402,0.21740272641181946,-0.21098904311656952,0.0677083358168602,2.8888890743255615,0.3851412236690521,8192.0,7.0,0.8561352491378784
2000.0,16384000.0,219928.94857022548,27491.118571278184,74.49678683280945,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750000149011612,0.12323999404907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015404999256134033,250.0,0.006115729454904795,0.01344599574804306,-0.00030416049412451684,0.30310773849487305,26.79275131225586,0.1311849057674408,0.6981965899467468,4000.0,36072.0,0.24847412109375,0.20543524622917175,0.13276807963848114,0.4472760558128357,0.7830268740653992,0.06640625,0.033203125,242.0,847.0,847.0,64.0,-0.298656165599823,0.16492554545402527,0.01574377715587616,0.0234375,0.4000000059604645,0.20701783895492554,-0.3508700132369995,0.0364583358168602,1.5555557012557983,0.36034321784973145,8192.0,8.0,0.891040027141571
2250.0,18432000.0,246304.98947075589,27367.22105230621,74.83405041694641,0.4000000059604645,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.0,0.08749999850988388,0.18903999030590057,0.009999996982514858,0.0,0.0,0.026919996365904808,0.03771999478340149,0.0,0.0,0.03295999765396118,242.25,0.006206868682056665,0.013500050641596317,-0.0002740109048318118,0.2691456079483032,27.078126907348633,0.13265754282474518,0.7121816873550415,4000.0,40944.0,0.2481536865234375,0.20065352320671082,0.12079077959060669,0.490376353263855,0.8249651193618774,0.146484375,0.0732421875,242.0,968.0,968.0,72.0,-0.2173003852367401,0.12326601892709732,0.023703718557953835,0.01171875,0.10588235408067703,0.20665648579597473,0.0009157510939985514,0.09375,8.0,0.3155542016029358,8192.0,9.0,0.8885917067527771
2500.0,20480000.0,276226.1388842995,27622.613888429947,74.14215064048767,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.05000000074505806,0.015759998932480812,0.06904000043869019,0.0,0.0,0.0,0.09955999255180359,0.0,0.0,0.023044999688863754,250.0,0.0059636980295181274,0.013007924892008305,-0.00027872069040313363,0.26154372096061707,27.612125396728516,0.13046592473983765,0.7319265604019165,4000.0,45816.0,0.2481536865234375,0.19960959255695343,0.1169811487197876,0.5285464525222778,0.8513931035995483,0.09765625,0.048828125,242.0,1089.0,1089.0,80.0,-0.275277316570282,0.14945021271705627,0.03184330463409424,0.0234375,0.17352941632270813,0.21246403455734253,0.02953297272324562,0.0572916679084301,2.4444446563720703,0.35879218578338623,8192.0,10.0,0.901970386505127
