num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates
2750.0,22528000.0,715264.3464790192,65024.03149809265,31.496047735214233,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749999850988388,0.26980000734329224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372500091791153,250.0,0.005864821840077639,0.012822865508496761,-0.0003316325310152024,0.21497848629951477,25.187501907348633,0.12715120613574982,0.7398260235786438,4000.0,50688.0,0.24609375,0.23088718950748444,0.19641128182411194,0.5676894783973694,0.8587457537651062,0.091796875,0.0458984375,242.0,1210.0,1210.0,88.0
3000.0,24576000.0,765285.8917602961,63773.824313358,32.1134889125824,0.699999988079071,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.2852799892425537,0.015759998932480812,0.0,0.0,0.0,0.0,0.0,0.0,0.037629999220371246,237.75,0.005202487111091614,0.011574696749448776,-0.0004053728189319372,0.17948801815509796,25.27825164794922,0.12208489328622818,0.7672916054725647,4000.0,55560.0,0.2481536865234375,0.2318473607301712,0.19469279050827026,0.6030676364898682,0.873231828212738,0.056640625,0.0283203125,242.0,1331.0,1331.0,96.0
3250.0,26624000.0,829927.5451905938,63840.58039927645,32.07990884780884,0.9000000357627869,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.39563998579978943,0.05851999670267105,0.0,0.0,0.0,0.0,0.0,0.0,0.056769996881484985,233.0,0.005245653912425041,0.011570550501346588,-0.0003554692375473678,0.1841520518064499,25.393125534057617,0.12214119732379913,0.7678565979003906,4000.0,60432.0,0.24609375,0.23020543158054352,0.19159723818302155,0.6364442706108093,0.8858709931373596,0.033203125,0.0166015625,242.0,1452.0,1452.0,104.0
3500.0,28672000.0,887242.421353026,63374.45866807328,32.315857887268066,0.800000011920929,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.39607998728752136,0.04879999905824661,0.0,0.0,0.0,0.0,0.0,0.0,0.05560999736189842,222.125,0.004765442106872797,0.010748213157057762,-0.0004649785696528852,0.14368566870689392,25.83012580871582,0.11470363289117813,0.7902622222900391,4000.0,65304.0,0.2469286322593689,0.22964057326316833,0.18613702058792114,0.6674814820289612,0.89449542760849,0.017578125,0.0087890625,242.0,1573.0,1573.0,112.0
3750.0,30720000.0,945373.3642412492,63024.89094941661,32.49509787559509,0.5,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.07500000298023224,0.2173999845981598,0.0,0.0,0.0,0.0,0.027279997244477272,0.0,0.0,0.030584998428821564,231.25,0.0053449771367013454,0.011681942269206047,-0.0003579634358175099,0.1380304992198944,25.710376739501953,0.1171078085899353,0.7787266969680786,4000.0,70176.0,0.2499847412109375,0.2305832952260971,0.18044880032539368,0.6943874955177307,0.9010920524597168,0.037109375,0.0185546875,242.0,1694.0,1694.0,120.0
4000.0,32768000.0,1025324.6866113084,64082.79291320677,31.958657026290894,0.9000000357627869,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.44171997904777527,0.01395999826490879,0.0,0.0,0.0,0.0,0.0,0.0,0.05695999786257744,235.125,0.0042648580856621265,0.009721060283482075,-0.0004699030832853168,0.12576895952224731,25.14262580871582,0.10885019600391388,0.8098381757736206,4000.0,75048.0,0.243896484375,0.22402027249336243,0.17292310297489166,0.7212477922439575,0.9074708819389343,0.017578125,0.0087890625,242.0,1815.0,1815.0,128.0
4250.0,34816000.0,1080460.1090690722,63556.477004063076,32.22330904006958,0.9000000357627869,0.0,0.0,0.0,0.0,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.17500001192092896,0.5522400140762329,0.0,0.0,0.0,0.0,0.020079994574189186,0.02367999590933323,0.08543998748064041,0.08517999947071075,233.375,0.004489354323595762,0.010172314010560513,-0.00048075930681079626,0.11604315787553787,25.712251663208008,0.11120308935642242,0.8026944994926453,4000.0,79920.0,0.2472703456878662,0.22390145063400269,0.16597880423069,0.7448157668113708,0.9111388921737671,0.037109375,0.0185546875,242.0,1936.0,1936.0,136.0
4500.0,36864000.0,1137049.737016822,63169.429834267896,32.42074537277222,1.0,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.10000000149011612,0.1875,0.5989600419998169,0.07975999265909195,0.0,0.0,0.0,0.09920000284910202,0.0,0.05247999355196953,0.10380000621080399,207.375,0.005065291654318571,0.011268665082752705,-0.0004582126857712865,0.11082816123962402,26.080625534057617,0.10774528980255127,0.802659809589386,4000.0,84792.0,0.2474939078092575,0.22151875495910645,0.1579681932926178,0.7660812735557556,0.9127803444862366,0.017578125,0.0087890625,242.0,2057.0,2057.0,144.0
4750.0,38912000.0,1203561.7738997047,63345.35652103709,32.3307044506073,0.5,0.0,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,0.30000001192092896,0.13750000298023224,0.21163998544216156,0.0,0.0,0.0,0.0,0.06967999041080475,0.03951999545097351,0.1905599981546402,0.06392499804496765,227.375,0.006142389494925737,0.013468107208609581,-0.00048449612222611904,0.10716759413480759,27.651376724243164,0.10813500732183456,0.8032616376876831,4000.0,89664.0,0.2497243881225586,0.22098982334136963,0.1500551402568817,0.783662736415863,0.9145857095718384,0.01953125,0.009765625,242.0,2178.0,2178.0,152.0
5000.0,40960000.0,1263058.3572105626,63152.91786052812,32.429222106933594,0.30000001192092896,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.10000000149011612,0.16103999316692352,0.08479999750852585,0.0,0.0,0.0,0.0,0.0,0.10451998561620712,0.04379499703645706,244.5,0.005429448559880257,0.012042193673551083,-0.0005010620225220919,0.09058637171983719,28.43837547302246,0.10927796363830566,0.7908750176429749,4000.0,94536.0,0.24609375,0.21545051038265228,0.14334172010421753,0.7976673245429993,0.9153902530670166,0.03125,0.015625,242.0,2299.0,2299.0,160.0
5250.0,43008000.0,1358682.6969096567,64699.17604331699,31.654189825057983,0.9000000357627869,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.17500001192092896,0.4658399522304535,0.08975999802350998,0.0,0.0,0.0,0.0,0.0,0.037279993295669556,0.0741099864244461,248.625,0.0060393367893993855,0.013201109133660793,-0.0004653984506148845,0.09581870585680008,27.154251098632812,0.10736427456140518,0.8011155128479004,4000.0,99408.0,0.2490234375,0.21580539643764496,0.13639099895954132,0.8094965219497681,0.9141753315925598,0.03125,0.015625,242.0,2420.0,2420.0,168.0
5500.0,45056000.0,1399842.0015679712,63629.18188945324,32.18648958206177,0.699999988079071,0.0,0.10000000149011612,0.0,0.0,0.0,0.699999988079071,0.0,0.1875,0.4037199914455414,0.0,0.024399995803833008,0.0,0.0,0.0,0.2895999848842621,0.0,0.08971499651670456,224.375,0.006170237902551889,0.013525907881557941,-0.0005018829833716154,0.0908331647515297,28.45162582397461,0.10055356472730637,0.8127889037132263,4000.0,104280.0,0.24852612614631653,0.21147534251213074,0.12922824919223785,0.8216918110847473,0.914804220199585,0.025390625,0.0126953125,242.0,2541.0,2541.0,176.0
5750.0,47104000.0,1461306.7055390868,63535.07415387334,32.234163999557495,0.9000000357627869,0.0,0.0,0.0,0.0,0.800000011920929,0.0,0.0,0.21250000596046448,0.4715999662876129,0.0,0.0,0.0,0.0,0.41516000032424927,0.0,0.0,0.11084499955177307,211.0,0.006286931689828634,0.01382382120937109,-0.0005344731034711003,0.09050548076629639,28.897001266479492,0.10382835566997528,0.8004602789878845,4000.0,109152.0,0.25,0.20919600129127502,0.12266968935728073,0.8321706652641296,0.9137213826179504,0.0234375,0.01171875,242.0,2662.0,2662.0,184.0
6000.0,49152000.0,1522796.1963310526,63449.84151379386,32.277464389801025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.13750000298023224,0.6086799502372742,0.0,0.0,0.0,0.0,0.0,0.0,0.030159998685121536,0.07985499501228333,230.625,0.006471739150583744,0.01401617843657732,-0.0004500218201428652,0.08632823824882507,30.248001098632812,0.1058654934167862,0.78272545337677,4000.0,114024.0,0.2490234375,0.21096199750900269,0.11774477362632751,0.8368604779243469,0.9120635390281677,0.01953125,0.009765625,242.0,2783.0,2783.0,192.0
6250.0,51200000.0,1593492.109378814,63739.68437515256,32.1306893825531,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.11249999701976776,0.3450399935245514,0.0,0.0,0.0,0.0,0.0,0.0,0.06535999476909637,0.05129999667406082,244.75,0.006547012832015753,0.014275887981057167,-0.0005089411861263216,0.08198975026607513,32.08137512207031,0.10941927880048752,0.775485634803772,4000.0,118896.0,0.25,0.21006333827972412,0.11409700661897659,0.8396725058555603,0.90880286693573,0.025390625,0.0126953125,242.0,2904.0,2904.0,200.0
6500.0,53248000.0,1647217.1843926024,63354.50709202317,32.32603478431702,0.9000000357627869,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.13750000298023224,0.5551199913024902,0.0517599955201149,0.0,0.0,0.0,0.0,0.0,0.027279997244477272,0.07926999777555466,210.875,0.006719278637319803,0.014677262865006924,-0.0005445857532322407,0.07476723194122314,32.519126892089844,0.10973531752824783,0.7676411271095276,4000.0,123768.0,0.25,0.20798268914222717,0.11133253574371338,0.8405382037162781,0.9062511324882507,0.01171875,0.005859375,242.0,3025.0,3025.0,208.0
6750.0,55296000.0,1729816.5572293727,64067.27989738417,31.966395378112793,0.699999988079071,0.5,0.9000000357627869,0.0,0.0,0.0,0.0,0.699999988079071,0.3500000238418579,0.2802399694919586,0.2163199931383133,0.42983999848365784,0.0,0.0,0.0,0.0,0.29715999960899353,0.15294499695301056,233.5,0.0067991213873028755,0.014722843654453754,-0.0004881992645096034,0.07410148531198502,32.15537643432617,0.10500801354646683,0.7725056409835815,4000.0,128640.0,0.25,0.2082068920135498,0.10778117179870605,0.8434365391731262,0.9054626822471619,0.017578125,0.0087890625,242.0,3146.0,3146.0,216.0
7000.0,57344000.0,1780649.7906195465,63594.63537926952,32.20397424697876,0.5,0.0,1.0,0.0,0.0,0.30000001192092896,0.10000000149011612,0.699999988079071,0.32499998807907104,0.29264000058174133,0.0,0.5229999423027039,0.0,0.0,0.19200000166893005,0.03123999945819378,0.30903998017311096,0.1684899926185608,190.375,0.006543959956616163,0.014306886121630669,-0.0005368174170143902,0.07266555726528168,32.52662658691406,0.10997354984283447,0.764178991317749,4000.0,133512.0,0.25,0.20729094743728638,0.10537703335285187,0.8443491458892822,0.9038488268852234,0.0234375,0.01171875,242.0,3267.0,3267.0,224.0
7250.0,59392000.0,1868998.0276972596,64448.20785162964,31.777454614639282,0.800000011920929,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.10000000149011612,0.21250000596046448,0.35899999737739563,0.0,0.2967199981212616,0.0,0.0,0.0,0.0,0.043119996786117554,0.08735500276088715,215.125,0.006891069933772087,0.014932840131223202,-0.0005053746863268316,0.06997571140527725,32.75112533569336,0.108846515417099,0.7664427757263184,4000.0,138384.0,0.2490234375,0.20560264587402344,0.10358694195747375,0.844781756401062,0.90314120054245,0.025390625,0.0126953125,242.0,3388.0,3388.0,232.0
7500.0,61440000.0,1912971.4426523799,63765.71475507933,32.11757302284241,0.800000011920929,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.11250000447034836,0.44432002305984497,0.0,0.0,0.016839999705553055,0.0,0.0,0.0,0.0,0.057645004242658615,226.0,0.006598153151571751,0.014313812367618084,-0.0004884747322648764,0.07027836889028549,34.509376525878906,0.10678905248641968,0.7662507891654968,4000.0,143256.0,0.25,0.20562687516212463,0.10145515948534012,0.8472508788108826,0.9020034074783325,0.029296875,0.0146484375,242.0,3509.0,3509.0,240.0
7750.0,63488000.0,1974645.8873023808,63698.25442910906,32.15158748626709,0.9000000357627869,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.125,0.5011200308799744,0.0,0.0,0.0,0.0,0.01647999882698059,0.0,0.0,0.06470000743865967,229.75,0.006763674784451723,0.014724680222570896,-0.0005347059341147542,0.06395919620990753,33.185001373291016,0.10714316368103027,0.7636814713478088,4000.0,148128.0,0.243896484375,0.200750470161438,0.09921888262033463,0.8494687080383301,0.9009639024734497,0.005859375,0.0029296875,242.0,3630.0,3630.0,248.0
8000.0,65536000.0,2070880.1413392485,64715.004416851516,31.64644765853882,0.699999988079071,0.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,0.16249999403953552,0.31731998920440674,0.0,0.0,0.0,0.0,0.23135998845100403,0.0,0.0,0.06858499348163605,233.5,0.006507611367851496,0.014164392836391926,-0.0005072750500403345,0.06731010973453522,34.02937698364258,0.10516951233148575,0.7785085439682007,4000.0,153000.0,0.24609375,0.20163170993328094,0.09701428562402725,0.8507599234580994,0.9004043340682983,0.025390625,0.0126953125,242.0,3751.0,3751.0,256.0
8250.0,67584000.0,2079086.5516525838,63002.622777351025,32.50658321380615,1.0,0.20000000298023224,0.4000000059604645,0.0,0.0,0.0,0.0,0.20000000298023224,0.22500000894069672,0.6713200211524963,0.05815999582409859,0.12063999474048615,0.0,0.0,0.0,0.0,0.08839999884366989,0.11731500178575516,219.625,0.006853111553937197,0.01480013970285654,-0.0004756324051413685,0.07132652401924133,33.53000259399414,0.10620775073766708,0.7644331455230713,4000.0,157872.0,0.24821147322654724,0.2024509608745575,0.09570753574371338,0.8503585457801819,0.899442195892334,0.01171875,0.005859375,242.0,3872.0,3872.0,264.0
8500.0,69632000.0,2140448.9052868257,62954.37956725959,32.53149366378784,0.9000000357627869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.5885999798774719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07357499748468399,231.0,0.006703565828502178,0.014585980214178562,-0.0005218032747507095,0.06762058287858963,35.584503173828125,0.11029327660799026,0.7572801113128662,4000.0,162744.0,0.2481536865234375,0.20111583173274994,0.09522581100463867,0.8483666181564331,0.8974242210388184,0.01171875,0.005859375,242.0,3993.0,3993.0,272.0
8750.0,71680000.0,2216227.9521879363,63320.79863394104,32.34324336051941,0.6000000238418579,0.10000000149011612,0.20000000298023224,0.0,0.0,0.30000001192092896,0.0,0.0,0.15000000596046448,0.36455997824668884,0.026559997349977493,0.03511999174952507,0.0,0.0,0.10991998761892319,0.0,0.0,0.0670199915766716,234.0,0.007038905750960112,0.015212626196444035,-0.0004997780779376626,0.06762874871492386,34.932003021240234,0.10713112354278564,0.7574905753135681,4000.0,167616.0,0.234375,0.19220396876335144,0.09359272569417953,0.8488350510597229,0.8963736891746521,0.0234375,0.01171875,242.0,4114.0,4114.0,280.0
9000.0,73728000.0,2272962.4784870297,63137.846624639715,32.43696308135986,1.0,0.0,0.0,0.800000011920929,0.10000000149011612,0.699999988079071,0.0,0.0,0.32499998807907104,0.4506399631500244,0.0,0.0,0.21715998649597168,0.049959998577833176,0.24963998794555664,0.0,0.0,0.12092499434947968,221.25,0.006583068985491991,0.014288472011685371,-0.0004924512468278408,0.06871576607227325,36.25025177001953,0.10810250043869019,0.7593587040901184,4000.0,172488.0,0.24963848292827606,0.20206516981124878,0.0932682529091835,0.8478472232818604,0.8940255641937256,0.0,0.0,242.0,4235.0,4235.0,288.0
9250.0,75776000.0,2336301.6876705093,63143.28885595971,32.43416738510132,0.6000000238418579,0.20000000298023224,0.10000000149011612,0.0,0.0,0.10000000149011612,0.0,0.5,0.1875,0.40884000062942505,0.08263999223709106,0.04347999766469002,0.0,0.0,0.019359994679689407,0.0,0.21055999398231506,0.09560999274253845,216.125,0.007107481360435486,0.015260773710906506,-0.00045654099085368216,0.06636470556259155,35.048500061035156,0.10954520106315613,0.7614270448684692,4000.0,177360.0,0.24084091186523438,0.19603687524795532,0.0932813286781311,0.8473610281944275,0.8934186100959778,0.01171875,0.005859375,242.0,4356.0,4356.0,296.0
9500.0,77824000.0,2453809.400057451,64573.93158045923,31.715584754943848,1.0,0.0,1.0,0.0,0.0,0.20000000298023224,0.0,0.10000000149011612,0.2874999940395355,0.7256799936294556,0.0,0.5096799731254578,0.0,0.0,0.07183999568223953,0.0,0.013599998317658901,0.16509999334812164,211.125,0.006477903574705124,0.01406700350344181,-0.000500295776873827,0.055302694439888,37.743125915527344,0.1084560826420784,0.7664270401000977,4000.0,182232.0,0.24882417917251587,0.2015400528907776,0.09289582073688507,0.8495129942893982,0.8936225175857544,0.013671875,0.0068359375,242.0,4477.0,4477.0,304.0
9750.0,79872000.0,2485086.5047388654,63720.16678817604,32.140531063079834,1.0,0.0,1.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.3125,0.5107600092887878,0.0,0.3426399827003479,0.0,0.0,0.0761599913239479,0.08839999884366989,0.03843999654054642,0.13204999268054962,215.625,0.00697718933224678,0.015073684975504875,-0.0005030381726101041,0.05661456659436226,35.278751373291016,0.10429064184427261,0.7678470015525818,4000.0,187104.0,0.24571895599365234,0.19927531480789185,0.09208710491657257,0.8506413698196411,0.8927108645439148,0.0390625,0.01953125,242.0,4598.0,4598.0,312.0
10000.0,81920000.0,2531849.3651339374,63296.23412834844,32.35579538345337,0.30000001192092896,0.4000000059604645,0.800000011920929,0.0,0.0,0.10000000149011612,0.20000000298023224,0.9000000357627869,0.3375000059604645,0.18911999464035034,0.19407999515533447,0.3766399621963501,0.0,0.0,0.07264000177383423,0.08191999047994614,0.12455997616052628,0.1298699975013733,209.25,0.006526895798742771,0.014088774099946022,-0.00046778074465692043,0.049710460007190704,36.01775360107422,0.10363859683275223,0.7724919319152832,4000.0,191976.0,0.2481536865234375,0.1997612863779068,0.0902603417634964,0.8539392948150635,0.8925567269325256,0.005859375,0.0029296875,242.0,4719.0,4719.0,320.0
10250.0,83968000.0,2623987.8593052877,63999.70388549482,32.00014805793762,0.9000000357627869,0.0,0.20000000298023224,0.20000000298023224,0.0,0.4000000059604645,0.20000000298023224,0.4000000059604645,0.2875000238418579,0.4615200161933899,0.0,0.06967999786138535,0.05311999469995499,0.0,0.17103998363018036,0.07183999568223953,0.1695999950170517,0.12460000067949295,211.875,0.006659344770014286,0.01440476719290018,-0.0004898345214314759,0.053203899413347244,36.81675338745117,0.10616520792245865,0.7561979293823242,4000.0,196848.0,0.2490234375,0.19988788664340973,0.09078992903232574,0.8519614338874817,0.8909997344017029,0.005859375,0.0029296875,242.0,4840.0,4840.0,328.0
10500.0,86016000.0,2656400.2951676534,63247.62607542031,32.380661964416504,0.4000000059604645,0.5,0.0,0.9000000357627869,0.0,0.0,0.0,0.10000000149011612,0.23749999701976776,0.1584399938583374,0.22351999580860138,0.0,0.3063599765300751,0.0,0.0,0.0,0.030159998685121536,0.08980999141931534,235.375,0.006546845659613609,0.014161362312734127,-0.00048375665210187435,0.050078701227903366,36.561378479003906,0.10529126226902008,0.767643392086029,4000.0,201720.0,0.24411121010780334,0.19748564064502716,0.09095093607902527,0.850736677646637,0.889089047908783,0.005859375,0.0029296875,242.0,4961.0,4961.0,336.0
10750.0,88064000.0,2757977.6921459395,64139.01609641719,31.93064260482788,0.30000001192092896,0.9000000357627869,0.0,0.9000000357627869,0.0,0.5,0.30000001192092896,0.800000011920929,0.46250003576278687,0.2258400022983551,0.5097600221633911,0.0,0.42156001925468445,0.0,0.2890399992465973,0.13116000592708588,0.27511999011039734,0.23156000673770905,193.625,0.0066503724083304405,0.014505729079246521,-0.0005495336372405291,0.05295883119106293,35.94987487792969,0.10855681449174881,0.7554529905319214,4000.0,206592.0,0.2499992847442627,0.20213323831558228,0.09226808696985245,0.8475993871688843,0.8885993957519531,0.01171875,0.005859375,242.0,5082.0,5082.0,344.0
11000.0,90112000.0,2848007.503437174,64727.443259935775,31.640366077423096,0.699999988079071,0.800000011920929,0.0,0.9000000357627869,0.10000000149011612,1.0,0.0,0.0,0.4375,0.4397199749946594,0.2808799743652344,0.0,0.448199987411499,0.05211999639868736,0.5607999563217163,0.0,0.0,0.22271497547626495,165.25,0.00662181107327342,0.014261135831475258,-0.00046125033986754715,0.047505930066108704,36.30687713623047,0.10666649043560028,0.7533355355262756,4000.0,211464.0,0.25,0.20242135226726532,0.09214819222688675,0.8456757068634033,0.8875112533569336,0.017578125,0.0087890625,242.0,5203.0,5203.0,352.0
