num_updates,num_env_steps,sps,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score
3750.0,30720000.0,375160.5425072971,81.88494396209717,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,0.2727600038051605,0.0,0.0,0.0,0.0,0.0,0.0,0.05239999294281006,0.04064499959349632,235.375,0.00533069483935833,0.0118930758908391,-0.00044680931023322046,0.16903366148471832,27.366750717163086,4000.0,120000.0,0.5996371507644653,0.4985204339027405,0.2854138910770416
4000.0,32768000.0,399005.52652119554,82.12417578697205,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.11250000447034836,0.41227999329566956,0.0,0.0,0.0,0.0,0.0,0.0,0.02043999545276165,0.054089996963739395,250.0,0.0049547250382602215,0.01118830032646656,-0.00048286624951288104,0.15655915439128876,27.32512664794922,4000.0,128000.0,0.494096964597702,0.4266333281993866,0.2780362665653229
4250.0,34816000.0,424819.42030265025,81.95482206344604,0.699999988079071,0.0,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.125,0.38715997338294983,0.0,0.02295999601483345,0.0,0.0,0.02619999647140503,0.035559993237257004,0.0,0.058984994888305664,222.625,0.0047132112085819244,0.01059618592262268,-0.000434974383097142,0.1499076932668686,26.58812713623047,4000.0,136000.0,0.4646152853965759,0.40682363510131836,0.27188804745674133
4500.0,36864000.0,445019.55433171336,82.83680939674377,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.20056000351905823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02507000043988228,250.0,0.004888641647994518,0.010850843042135239,-0.0004109987348783761,0.12578099966049194,27.63362693786621,4000.0,144000.0,0.6819595694541931,0.5396551489830017,0.27195215225219727
4750.0,38912000.0,493873.3957696016,78.78942322731018,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08749999850988388,0.35440000891685486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04430000111460686,233.25,0.005153922364115715,0.011527661234140396,-0.00048434874042868614,0.1255594938993454,27.478126525878906,4000.0,152000.0,0.4958825707435608,0.42370229959487915,0.2745802402496338
5000.0,40960000.0,498187.8665206627,82.2179799079895,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012500000186264515,0.05859999731183052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007324999663978815,250.0,0.0053077153861522675,0.011774664744734764,-0.00045257978490553796,0.12703755497932434,26.69500160217285,4000.0,160000.0,0.5188994407653809,0.4437761604785919,0.28108832240104675
5250.0,43008000.0,526602.6385652536,81.67068839073181,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.11250000447034836,0.3550399839878082,0.0,0.0,0.0,0.0,0.0,0.0,0.015399998985230923,0.04630499705672264,238.5,0.0054400768131017685,0.012043742462992668,-0.0004648951580747962,0.11689942330121994,26.959375381469727,4000.0,168000.0,0.8064412474632263,0.6390071511268616,0.2834121286869049
5500.0,45056000.0,555656.6923698117,81.08603858947754,0.9000000357627869,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.5615999698638916,0.15175999701023102,0.0,0.0,0.0,0.0,0.0,0.0,0.08916999399662018,246.75,0.005072975531220436,0.0112700080499053,-0.00043961108895018697,0.12241706997156143,27.272001266479492,4000.0,176000.0,0.49497583508491516,0.42660337686538696,0.2836272120475769
5750.0,47104000.0,571402.487865522,82.43576288223267,0.800000011920929,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.11250000447034836,0.29131999611854553,0.02619999647140503,0.0,0.0,0.0,0.0,0.0,0.0,0.03968999907374382,246.125,0.005642802454531193,0.012482813559472561,-0.0004902863292954862,0.10831856727600098,29.143877029418945,4000.0,184000.0,0.5725514888763428,0.4831911027431488,0.2914937734603882
6000.0,49152000.0,609508.4425633346,80.64203310012817,0.699999988079071,0.4000000059604645,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000149011612,0.16250000894069672,0.3623199760913849,0.24159999191761017,0.0,0.0,0.0,0.018279993906617165,0.0,0.05103999376296997,0.08415499329566956,229.125,0.005775343626737595,0.012718422338366508,-0.0004704062594100833,0.11346137523651123,29.265626907348633,4000.0,192000.0,0.5922800898551941,0.4912259578704834,0.29657039046287537
6250.0,51200000.0,623717.4968716663,82.08844590187073,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,0.2855599820613861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035694997757673264,249.25,0.00579143175855279,0.012556401081383228,-0.00038221952854655683,0.10454883426427841,30.947376251220703,4000.0,200000.0,0.6123067140579224,0.5104041695594788,0.2995699644088745
6500.0,53248000.0,682076.7655239826,78.06745910644531,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.14511999487876892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018139999359846115,250.0,0.005659176968038082,0.01244306843727827,-0.0004620410909410566,0.10031546652317047,30.183626174926758,4000.0,208000.0,0.539860725402832,0.46272826194763184,0.3004828691482544
6750.0,55296000.0,674318.7811026382,82.00275826454163,0.4000000059604645,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.1361199915409088,0.09415999799966812,0.0,0.0,0.0,0.0,0.0,0.0,0.028784997761249542,244.5,0.005246647167950869,0.011688003316521645,-0.000504327763337642,0.09302733093500137,29.02362632751465,4000.0,216000.0,0.5398321151733398,0.46361392736434937,0.2956385612487793
7000.0,57344000.0,709196.956554742,80.85765099525452,0.800000011920929,0.20000000298023224,0.10000000149011612,0.0,0.0,0.10000000149011612,0.10000000149011612,0.0,0.16250000894069672,0.3424399793148041,0.05743999406695366,0.02799999713897705,0.0,0.0,0.03807999566197395,0.04851999878883362,0.0,0.0643099918961525,226.375,0.00537985609844327,0.011923162266612053,-0.0004924111999571323,0.08931417018175125,30.07837677001953,4000.0,224000.0,0.5845142602920532,0.4914054274559021,0.2912602722644806
7250.0,59392000.0,739666.3558466651,80.29566240310669,0.30000001192092896,0.6000000238418579,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.125,0.15563999116420746,0.20975998044013977,0.024039996787905693,0.0,0.0,0.0,0.0,0.0,0.04867999255657196,240.625,0.0054052891209721565,0.012037904933094978,-0.000522464863024652,0.09119819104671478,30.6195011138916,4000.0,232000.0,0.6483573913574219,0.5292772054672241,0.28888747096061707
7500.0,61440000.0,800147.7231120163,76.78582119941711,0.800000011920929,0.0,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,0.13750000298023224,0.3301999568939209,0.0,0.026559997349977493,0.0,0.0,0.08407999575138092,0.0,0.0,0.05510499328374863,234.5,0.0051296064630150795,0.011402172967791557,-0.0004906624089926481,0.08081759512424469,28.731000900268555,4000.0,240000.0,0.5188630819320679,0.4483124315738678,0.28856340050697327
7750.0,63488000.0,788753.4271692154,80.49156785011292,0.4000000059604645,0.0,0.4000000059604645,0.10000000149011612,0.0,0.20000000298023224,0.5,0.10000000149011612,0.21250000596046448,0.20272000133991241,0.0,0.1472799926996231,0.015759998932480812,0.0,0.08911999315023422,0.21667997539043427,0.021519994363188744,0.08663499355316162,227.0,0.005649256519973278,0.012516777031123638,-0.0005239166202954948,0.08521568030118942,28.952251434326172,4000.0,248000.0,0.6988881826400757,0.5628373622894287,0.29274114966392517
8000.0,65536000.0,818535.3638914096,80.0649585723877,1.0,0.30000001192092896,0.0,0.0,0.0,0.6000000238418579,0.0,0.30000001192092896,0.2750000059604645,0.6435999870300293,0.12935999035835266,0.0,0.0,0.0,0.1953599750995636,0.0,0.05735999345779419,0.12820999324321747,214.25,0.0047288876958191395,0.010496638715267181,-0.00043163218651898205,0.08779951930046082,28.909751892089844,4000.0,256000.0,0.649674654006958,0.5305985808372498,0.28382620215415955
8250.0,67584000.0,827791.5136750465,81.64374589920044,0.800000011920929,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16249999403953552,0.452239990234375,0.0,0.0,0.0,0.0,0.191119983792305,0.0,0.0,0.08041999489068985,229.5,0.004826567135751247,0.010796708054840565,-0.0004923766246065497,0.07941053062677383,29.484500885009766,4000.0,264000.0,0.6431909203529358,0.5163173675537109,0.27711811661720276
8500.0,69632000.0,886392.7103790406,78.55660271644592,0.800000011920929,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.11250000447034836,0.48715996742248535,0.0,0.0,0.0,0.0,0.012879997491836548,0.0,0.0,0.06250499188899994,250.0,0.004896737169474363,0.011067833751440048,-0.0005525409360416234,0.08463885635137558,30.2603759765625,4000.0,272000.0,0.6085423827171326,0.503561794757843,0.2800390124320984
8750.0,71680000.0,894676.2353779954,80.11836814880371,0.5,0.699999988079071,0.10000000149011612,0.0,0.0,0.6000000238418579,0.699999988079071,0.4000000059604645,0.375,0.31963998079299927,0.365200012922287,0.03591999411582947,0.0,0.0,0.3235200047492981,0.27195999026298523,0.12639997899532318,0.18032999336719513,196.125,0.004991555120795965,0.011303774081170559,-0.0005712955025956035,0.08903659135103226,30.155250549316406,4000.0,280000.0,0.5502892136573792,0.4592338502407074,0.2859628200531006
9000.0,73728000.0,905391.2922617968,81.43219470977783,0.699999988079071,0.6000000238418579,0.0,0.10000000149011612,0.0,0.4000000059604645,0.5,0.30000001192092896,0.32499998807907104,0.40803995728492737,0.3587999939918518,0.0,0.010359996929764748,0.0,0.1746399849653244,0.1972399801015854,0.12215998023748398,0.1589049994945526,213.0,0.005227144341915846,0.011603136546909809,-0.0004929498536512256,0.08147433400154114,29.819875717163086,4000.0,288000.0,0.5252076387405396,0.4455617666244507,0.2903188467025757
9250.0,75776000.0,927742.5631189379,81.67783069610596,0.699999988079071,0.800000011920929,0.0,0.0,0.10000000149011612,0.0,0.5,0.10000000149011612,0.2750000059604645,0.4022800028324127,0.5530400276184082,0.0,0.0,0.044199999421834946,0.0,0.20372000336647034,0.030879998579621315,0.15426500141620636,201.0,0.005329913459718227,0.011812493205070496,-0.0005030643078498542,0.073267862200737,30.2137508392334,4000.0,296000.0,0.5254034996032715,0.45359307527542114,0.2986651659011841
9500.0,77824000.0,987617.4170940497,78.79974436759949,0.4000000059604645,0.4000000059604645,0.30000001192092896,0.0,0.30000001192092896,0.699999988079071,0.800000011920929,0.5,0.42500001192092896,0.2624799907207489,0.19336000084877014,0.1066799908876419,0.0,0.07787998765707016,0.19095997512340546,0.25999996066093445,0.14107999205589294,0.15405498445034027,213.25,0.005360865965485573,0.011685737408697605,-0.0004113422182854265,0.07066052407026291,31.49212646484375,4000.0,304000.0,0.7001914381980896,0.5638384819030762,0.2963201701641083
9750.0,79872000.0,969491.622336008,82.38544631004333,0.9000000357627869,0.20000000298023224,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.16250000894069672,0.5554800033569336,0.1539199948310852,0.0,0.0,0.0,0.0,0.07903999835252762,0.0,0.09855499863624573,228.25,0.005376220680773258,0.011795460246503353,-0.00044428830733522773,0.07722125947475433,31.077001571655273,4000.0,312000.0,0.4791257977485657,0.4227847456932068,0.29700884222984314
10000.0,81920000.0,989247.7500142918,82.81039810180664,0.800000011920929,0.6000000238418579,0.0,0.0,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.0,0.25,0.6149600148200989,0.27959999442100525,0.0,0.0,0.022599995136260986,0.012879997491836548,0.2322399914264679,0.0,0.1452849954366684,222.875,0.004961916245520115,0.011086155660450459,-0.0005052089691162109,0.07595277577638626,30.417627334594727,4000.0,320000.0,0.6203099489212036,0.506397008895874,0.29191675782203674
10250.0,83968000.0,1032786.2688742916,81.30239772796631,0.800000011920929,0.0,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.125,0.32839998602867126,0.0,0.0,0.0,0.0,0.04735999181866646,0.0,0.0,0.04696999862790108,250.0,0.004812081344425678,0.010724569670855999,-0.00047634501243010163,0.07385749369859695,30.64000129699707,4000.0,328000.0,0.43193331360816956,0.38868728280067444,0.2855987548828125
10500.0,86016000.0,1064131.63536572,80.83210492134094,1.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.16249999403953552,0.6497200131416321,0.0,0.0,0.0,0.0,0.1480799913406372,0.0,0.0,0.09972500056028366,237.75,0.003926767967641354,0.008903561159968376,-0.00046021497109904885,0.06479692459106445,30.71725082397461,4000.0,336000.0,0.5732313394546509,0.4699741303920746,0.26686617732048035
10750.0,88064000.0,1098220.4490745827,80.18790769577026,0.800000011920929,0.0,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.11250000447034836,0.462319940328598,0.0,0.0,0.0,0.0,0.017199993133544922,0.0,0.0,0.05993999168276787,225.0,0.004683001432567835,0.010524576529860497,-0.0005076698143966496,0.07161737233400345,31.818126678466797,4000.0,344000.0,0.7026277780532837,0.5517252087593079,0.26844197511672974
11000.0,90112000.0,1119608.80615467,80.48525476455688,1.0,0.5,0.0,0.9000000357627869,0.20000000298023224,0.6000000238418579,0.699999988079071,0.30000001192092896,0.5249999761581421,0.7339600324630737,0.2948000133037567,0.0,0.2847599685192108,0.10135998576879501,0.2407199889421463,0.3619599938392639,0.07499999552965164,0.261570006608963,220.125,0.005125450436025858,0.011428378522396088,-0.0005143113667145371,0.07442788034677505,30.52887725830078,4000.0,352000.0,0.4580405652523041,0.40105074644088745,0.2755860686302185
11250.0,92160000.0,1147029.7986604793,80.34664845466614,0.9000000357627869,0.20000000298023224,0.5,0.10000000149011612,0.0,0.4000000059604645,0.9000000357627869,0.800000011920929,0.4750000238418579,0.5004000067710876,0.13087999820709229,0.24115999042987823,0.033399999141693115,0.0,0.08247998356819153,0.4597199559211731,0.18727998435497284,0.2044149935245514,214.375,0.0044461083598434925,0.010102069936692715,-0.0005345843965187669,0.07034190744161606,31.126501083374023,4000.0,360000.0,0.42509645223617554,0.3786681592464447,0.27379170060157776
11500.0,94208000.0,1146424.3888132477,82.17550230026245,0.6000000238418579,0.20000000298023224,0.4000000059604645,0.6000000238418579,0.20000000298023224,0.699999988079071,0.800000011920929,0.10000000149011612,0.44999998807907104,0.34331998229026794,0.0761599987745285,0.1998399943113327,0.2183999866247177,0.10135998576879501,0.3551200032234192,0.45871996879577637,0.012519997544586658,0.22067998349666595,201.625,0.004490903113037348,0.010164297185838223,-0.0005226325010880828,0.06861310452222824,30.11137580871582,4000.0,368000.0,0.4716235399246216,0.40750187635421753,0.27437084913253784
11750.0,96256000.0,1190105.4090515526,80.88023066520691,0.800000011920929,0.4000000059604645,0.0,0.30000001192092896,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.30000001192092896,0.45000001788139343,0.5130800008773804,0.1858000010251999,0.0,0.08003999292850494,0.19103999435901642,0.22487998008728027,0.25151997804641724,0.06239999085664749,0.1885949969291687,219.375,0.004592247307300568,0.010419830679893494,-0.0005523478030227125,0.06532060354948044,31.898250579833984,4000.0,376000.0,0.5849088430404663,0.4812529385089874,0.2755284011363983
12000.0,98304000.0,1207733.8991869844,81.39541339874268,0.4000000059604645,0.30000001192092896,0.0,0.30000001192092896,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.10000000149011612,0.22499999403953552,0.24808000028133392,0.18120001256465912,0.0,0.06779999285936356,0.049519993364810944,0.09560000151395798,0.08507999032735825,0.026559997349977493,0.09422999620437622,248.125,0.005167172756046057,0.011359342373907566,-0.00044189670006744564,0.07060152292251587,32.265377044677734,4000.0,384000.0,0.5851104855537415,0.4792814552783966,0.27812376618385315
12250.0,100352000.0,1244951.2113241844,80.60717487335205,0.6000000238418579,0.6000000238418579,0.0,0.10000000149011612,0.0,0.5,0.0,0.20000000298023224,0.25,0.42215999960899353,0.20471997559070587,0.0,0.027639998123049736,0.0,0.19255998730659485,0.0,0.02791999652981758,0.1093749925494194,204.625,0.0051514399237930775,0.011445367708802223,-0.0005017038783989847,0.06953981518745422,31.98262596130371,4000.0,392000.0,0.6143500804901123,0.4981163740158081,0.2853882312774658
12500.0,102400000.0,1263428.1656694226,81.04932498931885,0.6000000238418579,0.0,0.0,0.20000000298023224,0.0,0.0,0.6000000238418579,0.0,0.17500001192092896,0.3681600093841553,0.0,0.0,0.039439987391233444,0.0,0.0,0.28751999139785767,0.0,0.08688999712467194,228.0,0.00525925075635314,0.011584557592868805,-0.00047254920355044305,0.06047835201025009,33.2712516784668,4000.0,400000.0,0.5270863175392151,0.449567973613739,0.29358258843421936
12750.0,104448000.0,1285605.2678916992,81.24422216415405,0.9000000357627869,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.10000000149011612,0.0,0.17500001192092896,0.5839200019836426,0.03295999765396118,0.0,0.0,0.0,0.10639999061822891,0.044919997453689575,0.0,0.0960249975323677,225.0,0.004743621218949556,0.010596438311040401,-0.0004961906233802438,0.05840713903307915,32.652626037597656,4000.0,408000.0,0.4304206371307373,0.3871370255947113,0.29133009910583496
13000.0,106496000.0,1310082.064484497,81.28956413269043,0.5,0.30000001192092896,0.0,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,0.13750000298023224,0.21199999749660492,0.19776000082492828,0.0,0.0,0.05067999288439751,0.030879998579621315,0.026919996365904808,0.0,0.06477999687194824,222.625,0.0047081466764211655,0.010637213476002216,-0.0005483189597725868,0.062141191214323044,32.330501556396484,4000.0,416000.0,0.47928255796432495,0.4172503352165222,0.2899986207485199
13250.0,108544000.0,1337206.1726884437,81.17222476005554,0.10000000149011612,0.30000001192092896,0.0,0.9000000357627869,0.6000000238418579,0.9000000357627869,0.4000000059604645,0.5,0.46250003576278687,0.0618399977684021,0.060239989310503006,0.0,0.4417199194431305,0.3055199682712555,0.47735998034477234,0.16311998665332794,0.22207999229431152,0.21648496389389038,209.75,0.0045720962807536125,0.010291062295436859,-0.0005152678932063282,0.058166418224573135,31.156126022338867,4000.0,424000.0,0.6985180974006653,0.5601630210876465,0.2883983254432678
13500.0,110592000.0,1352486.5224213714,81.76939153671265,0.6000000238418579,0.30000001192092896,0.20000000298023224,0.9000000357627869,1.0,0.6000000238418579,0.800000011920929,0.699999988079071,0.637499988079071,0.37032002210617065,0.16967998445034027,0.09415999054908752,0.3776399791240692,0.4211199879646301,0.21407997608184814,0.47599998116493225,0.13659997284412384,0.28244999051094055,203.25,0.004255522973835468,0.009500639513134956,-0.0004401064943522215,0.05469072237610817,32.44499969482422,4000.0,432000.0,0.40642327070236206,0.3705780804157257,0.2811676859855652
13750.0,112640000.0,1386372.3695423424,81.24801278114319,0.9000000357627869,0.5,0.30000001192092896,0.5,0.20000000298023224,0.30000001192092896,0.800000011920929,0.20000000298023224,0.4625000059604645,0.6472799181938171,0.1759999841451645,0.09947999566793442,0.09499999135732651,0.08047999441623688,0.10559999197721481,0.4580000042915344,0.027559995651245117,0.21117499470710754,196.375,0.004399347584694624,0.009896429255604744,-0.0004942540545016527,0.054613348096609116,32.56450271606445,4000.0,440000.0,0.45815855264663696,0.4044599235057831,0.2824007570743561
14000.0,114688000.0,1428255.649731756,80.29934978485107,1.0,0.10000000149011612,0.10000000149011612,0.0,0.30000001192092896,0.0,0.800000011920929,0.0,0.2875000238418579,0.4880799949169159,0.029439998790621758,0.026919996365904808,0.0,0.03395999222993851,0.0,0.20815996825695038,0.0,0.09831999987363815,227.0,0.004724787548184395,0.010484272614121437,-0.0004608925664797425,0.056456077843904495,34.24037551879883,4000.0,448000.0,0.5757713317871094,0.47630512714385986,0.28443005681037903
14250.0,116736000.0,1417579.7784293457,82.34880447387695,0.9000000357627869,0.4000000059604645,0.10000000149011612,0.800000011920929,0.800000011920929,0.30000001192092896,0.6000000238418579,0.6000000238418579,0.5625,0.45935994386672974,0.17391999065876007,0.018999993801116943,0.3291199803352356,0.31975993514060974,0.050879985094070435,0.34007999300956726,0.10391998291015625,0.2245049774646759,199.875,0.004583397414535284,0.010359589010477066,-0.0005405499250628054,0.055847324430942535,32.35112762451172,4000.0,456000.0,0.6087594628334045,0.4998595714569092,0.2830014228820801
14500.0,118784000.0,1461482.5152388331,81.27637434005737,0.6000000238418579,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.08750000596046448,0.32388001680374146,0.043119996786117554,0.0,0.0,0.0,0.0,0.0,0.0,0.045875001698732376,250.0,0.004250884056091309,0.009734630584716797,-0.0005556814139708877,0.06075025722384453,33.07100296020508,4000.0,464000.0,0.5328217148780823,0.453141987323761,0.2817305624485016
