num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates
250.0,2048000.0,68568.54639441846,68568.54639441846,29.867922067642212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.00028524326626211405,0.004026428330689669,-3.256323211076051e-09,1.7279677391052246,23.33700180053711,0.05325000360608101,0.10200000554323196,1808.0,1808.0,0.25,nan,0.05548257753252983,0.10771571099758148,0.18011260032653809,0.220703125,0.0591517873108387,222.0,0.0,0.0,28.0
500.0,4096000.0,134704.23655498584,67352.11827749292,30.407358407974243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0003959256282541901,0.004004424437880516,-3.901314266840927e-05,1.5672733783721924,24.4481258392334,0.12209496647119522,0.23896779119968414,2807.0,6040.0,0.25,nan,0.07134085893630981,0.13538698852062225,0.24659152328968048,0.21875,0.0488281287252903,242.0,101.0,101.0,56.0
