num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates,oracle/bias,oracle/brier,oracle/control_brier,oracle/control_learnability,oracle/control_rank_corr,oracle/predicted_learnability,oracle/rank_corr,oracle/selected_learnability,oracle/selection_gain,oracle/loss,oracle/observations,branch/num_oracle_inserts,oracle/buffer_mean_p
250.0,2048000.0,27691.831820660605,27691.831820660605,73.95682644844055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0016798469005152583,0.007126968819648027,2.715271119058116e-09,1.8836402893066406,23.30000114440918,0.05584375187754631,0.1028750017285347,1968.0,1968.0,0.25,nan,0.056751783937215805,0.10403963923454285,0.17793862521648407,0.09375,0.046875,242.0,0.0,0.0,8.0,0.390625,0.203125,0.20703125,0.04296875,0.6823529601097107,0.25,0.6371338367462158,0.0481770858168602,1.1212122440338135,0.2953784167766571,2000.0,1.0,0.11088810861110687
500.0,4096000.0,61136.70557214889,30568.352786074443,66.99739480018616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.00023937127843964845,0.004069429822266102,-4.842867565457709e-05,1.7469148635864258,25.149375915527344,0.1386665552854538,0.26613810658454895,2963.0,6840.0,0.25,nan,0.08922213315963745,0.13157133758068085,0.24685955047607422,0.0859375,0.04296875,242.0,121.0,121.0,16.0,0.0331067256629467,0.030107229948043823,0.013591945171356201,0.0234375,0.052941177040338516,0.09875229746103287,0.037133704870939255,0.0494791679084301,2.1111111640930176,0.41564491391181946,6904.0,2.0,0.17082922160625458
750.0,6144000.0,187369.6084529945,62456.53615099817,32.7908034324646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0018599719041958451,0.0058176396414637566,-8.039127715164796e-05,0.9684564471244812,26.11487579345703,0.15977023541927338,0.3330959379673004,3959.0,11712.0,0.25,nan,0.12601913511753082,0.1847420036792755,0.33670419454574585,0.208984375,0.1044921875,242.0,242.0,242.0,24.0,-0.030832383781671524,0.05699409916996956,0.039295047521591187,0.0703125,0.25882354378700256,0.13899242877960205,-0.012500002048909664,0.1158854216337204,1.6481481790542603,0.6110708713531494,8192.0,3.0,0.2832031846046448
1000.0,8192000.0,252586.2787413727,63146.56968534317,32.43248224258423,0.10000000149011612,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.031599998474121094,0.030879998579621315,0.0,0.0,0.0,0.0,0.0,0.0,0.0078099993988871574,250.0,0.003450240707024932,0.008896704763174057,-0.00019401776080485433,0.8040939569473267,26.42475128173828,0.1656879335641861,0.44633328914642334,4000.0,16584.0,0.25,0.23188252747058868,0.18233448266983032,0.22180764377117157,0.4082407057285309,0.212890625,0.12109375,242.0,363.0,363.0,32.0,-0.05774660035967827,0.09542301297187805,0.07371210306882858,0.140625,-0.1558823585510254,0.18534846603870392,0.08672162890434265,0.1145833358168602,0.8148148655891418,0.6656098365783691,8192.0,4.0,0.36629918217658997
1250.0,10240000.0,313066.84681182867,62613.36936236574,32.70866942405701,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.22143998742103577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02767999842762947,233.375,0.005944595672190189,0.013428174890577793,-0.00022812648967374116,0.5413652658462524,26.449127197265625,0.15056996047496796,0.6184660196304321,4000.0,21456.0,0.24997781217098236,0.2409193217754364,0.21202124655246735,0.2769606411457062,0.5208747386932373,0.177734375,0.0888671875,242.0,484.0,484.0,40.0,-0.3373740315437317,0.19080810248851776,0.28257447481155396,0.0859375,0.0470588244497776,0.24337342381477356,0.11053115874528885,0.08984375,1.0454546213150024,0.642684280872345,8192.0,5.0,0.5188384652137756
1500.0,12288000.0,375618.21279449767,62603.035465749614,32.71406865119934,0.800000011920929,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3784399926662445,0.10531999915838242,0.0,0.0,0.0,0.0,0.0,0.0,0.06046999990940094,250.0,0.006130222696810961,0.013338550925254822,-0.00013940090138930827,0.39965227246284485,26.612876892089844,0.15134403109550476,0.6234618425369263,4000.0,26328.0,0.25,0.2473287582397461,0.23074239492416382,0.33635300397872925,0.635795533657074,0.125,0.0625,242.0,605.0,605.0,48.0,-0.32096433639526367,0.18453185260295868,0.15624210238456726,0.08203125,0.0058823530562222,0.24893344938755035,-0.10022895783185959,0.0559895858168602,0.682539701461792,0.5838432908058167,8192.0,6.0,0.6126859784126282
1750.0,14336000.0,438068.96958501794,62581.28136928828,32.72544050216675,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.1353999823331833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01692499779164791,250.0,0.006135513540357351,0.013364793732762337,-0.00019312767835799605,0.3537554442882538,27.228626251220703,0.14748798310756683,0.6646139621734619,4000.0,31200.0,0.2499847412109375,0.24501843750476837,0.22640317678451538,0.38817548751831055,0.7168404459953308,0.14453125,0.072265625,242.0,726.0,726.0,56.0,-0.2924720048904419,0.15721571445465088,0.11371497809886932,0.06640625,0.10882353037595749,0.24605819582939148,-0.21085168421268463,0.07421875,1.1176470518112183,0.5845156908035278,8192.0,7.0,0.6530240774154663
2000.0,16384000.0,502959.3346669762,62869.91683337202,32.57519817352295,0.5,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.16447998583316803,0.012519997544586658,0.0,0.0,0.0,0.0,0.0,0.0,0.0221249982714653,246.375,0.006102540995925665,0.013231029734015465,-0.00022047247330192477,0.2925022840499878,28.87212562561035,0.14434814453125,0.6800145506858826,4000.0,36072.0,0.25,0.2420366406440735,0.2209501415491104,0.43628957867622375,0.7787420153617859,0.146484375,0.0732421875,242.0,847.0,847.0,64.0,-0.27179789543151855,0.12201917916536331,0.10666436702013016,0.03125,0.3852941393852234,0.2378099411725998,0.03218865022063255,0.0872395858168602,2.7916667461395264,0.5344645977020264,8192.0,8.0,0.6848548054695129
2250.0,18432000.0,571945.1970086928,63549.46633429919,32.226863861083984,0.699999988079071,0.5,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,0.16250000894069672,0.3349599838256836,0.1565599888563156,0.0,0.0,0.0,0.049240000545978546,0.0,0.0,0.0675949975848198,235.375,0.005409508012235165,0.0120621956884861,-0.0003837538533844054,0.23783600330352783,27.000001907348633,0.1369682401418686,0.7210138440132141,4000.0,40944.0,0.25,0.2389751672744751,0.21414050459861755,0.4832458198070526,0.8221601247787476,0.15625,0.078125,242.0,968.0,968.0,72.0,-0.1553264856338501,0.10002210736274719,0.09192605316638947,0.0546875,0.6294117569923401,0.2259821593761444,0.25718867778778076,0.0859375,1.571428656578064,0.48576003313064575,8192.0,9.0,0.7177274227142334
2500.0,20480000.0,642613.4346281358,64261.34346281357,31.86985969543457,0.800000011920929,0.30000001192092896,0.0,0.0,0.0,0.30000001192092896,0.0,0.0,0.17500001192092896,0.48824000358581543,0.12827999889850616,0.0,0.0,0.0,0.12467999756336212,0.0,0.0,0.09264999628067017,222.625,0.0058912974782288074,0.012687422335147858,-0.0002534095256123692,0.19900408387184143,27.84162712097168,0.13507962226867676,0.7186011075973511,4000.0,45816.0,0.2481536865234375,0.2340279519557953,0.2033335566520691,0.5223343372344971,0.8484032154083252,0.068359375,0.0341796875,242.0,1089.0,1089.0,80.0,-0.16556203365325928,0.1142277866601944,0.07739482820034027,0.0,1.0,0.2120618224143982,0.026053117588162422,0.0455729179084301,3.8888890743255615,0.456048846244812,8192.0,10.0,0.7471857070922852
