num_updates,num_env_steps,sps,steps_per_second,time_delta,solve_rate/SixteenRooms,solve_rate/SixteenRooms2,solve_rate/Labyrinth,solve_rate/LabyrinthFlipped,solve_rate/Labyrinth2,solve_rate/StandardMaze,solve_rate/StandardMaze2,solve_rate/StandardMaze3,solve_rate/mean,return/SixteenRooms,return/SixteenRooms2,return/Labyrinth,return/LabyrinthFlipped,return/Labyrinth2,return/StandardMaze,return/StandardMaze2,return/StandardMaze3,return/mean,eval_ep_lengths/mean,agent/loss,agent/critic_loss,agent/actor_loss,agent/entropy,level/mean_num_blocks,train/learnability,train/success_rate,level_sampler/size,level_sampler/episode_count,level_sampler/max_score,level_sampler/weighted_score,level_sampler/mean_score,level_sampler/mean_p,level_sampler/mean_max_return,sfl/topk_learnability,sfl/population_learnability,branch/num_dr_updates,branch/num_replay_updates,branch/num_mutation_updates,branch/num_sfl_updates,oracle/bias,oracle/brier,oracle/control_brier,oracle/control_learnability,oracle/control_rank_corr,oracle/predicted_learnability,oracle/rank_corr,oracle/selected_learnability,oracle/selection_gain,oracle/loss,oracle/observations,branch/num_oracle_inserts,oracle/buffer_mean_p
250.0,2048000.0,34359.76365678605,34359.76365678605,59.60460090637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,-0.00018806493608281016,0.0033911140635609627,1.7886190306626304e-08,1.8836398124694824,23.309001922607422,0.0546562522649765,0.10137500613927841,1968.0,1968.0,0.25,nan,0.05554497241973877,0.10251525044441223,0.1783307045698166,0.12109375,0.060546875,242.0,0.0,0.0,8.0,0.390625,0.189453125,0.2109375,0.0390625,0.6705882549285889,0.25,0.6839745044708252,0.0677083358168602,1.7333334684371948,0.3694443702697754,2000.0,1.0,0.1313723474740982
500.0,4096000.0,66252.07559538163,33126.03779769081,61.82447814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0008607053896412253,0.004977461416274309,-6.503244367195293e-05,1.5629929304122925,24.89487648010254,0.14052370190620422,0.2795146703720093,2963.0,6840.0,0.25,nan,0.09568644315004349,0.14207375049591064,0.2548842132091522,0.109375,0.0546875,242.0,121.0,121.0,16.0,0.03635025769472122,0.031883373856544495,0.023976288735866547,0.0625,0.09117647260427475,0.11307854950428009,-0.0872710794210434,0.0520833358168602,0.8333333730697632,0.5412325859069824,6904.0,2.0,0.21264654397964478
750.0,6144000.0,180023.06349822265,60007.687832740885,34.128960371017456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0017660354496911168,0.005799315869808197,-8.627357601653785e-05,1.0473487377166748,25.98662567138672,0.1659311205148697,0.3516247868537903,3956.0,11712.0,0.25,nan,0.14015927910804749,0.2003365308046341,0.35415518283843994,0.22265625,0.1435546875,242.0,242.0,242.0,24.0,-0.1275070756673813,0.08359453082084656,0.07904382050037384,0.125,0.5411764979362488,0.15053200721740723,0.22838832437992096,0.1497395932674408,1.1979167461395264,0.5975595116615295,8192.0,3.0,0.2953808009624481
1000.0,8192000.0,268443.02693224396,67110.75673306099,30.516717433929443,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.13467998802661896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01683499850332737,250.0,0.0036981955636292696,0.009273775853216648,-0.0001882487558759749,0.7504433393478394,26.943126678466797,0.17250007390975952,0.4822538197040558,4000.0,16584.0,0.25,0.23278389871120453,0.1871138960123062,0.2433188259601593,0.4328880310058594,0.203125,0.1279296875,242.0,363.0,363.0,32.0,-0.12001615762710571,0.11999006569385529,0.07837240397930145,0.1171875,-0.19411765038967133,0.1951238065958023,0.23333337903022766,0.1315104216337204,1.1222223043441772,0.6813511848449707,8192.0,4.0,0.4274967908859253
1250.0,10240000.0,345968.0202126125,69193.60404252251,29.598111391067505,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750000149011612,0.1250399947166443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015629999339580536,229.0,0.006653211545199156,0.014681493863463402,-0.00013790075900033116,0.5496342778205872,26.625375747680664,0.1470351368188858,0.6172396540641785,4000.0,21456.0,0.25,0.24518394470214844,0.22238148748874664,0.29491087794303894,0.539810061454773,0.1953125,0.09765625,242.0,484.0,484.0,40.0,-0.2167258858680725,0.1560526192188263,0.13205045461654663,0.1328125,0.38823530077934265,0.2487269937992096,0.20682238042354584,0.0859375,0.6470588445663452,0.6633530855178833,8192.0,5.0,0.546445906162262
1500.0,12288000.0,387218.22974197636,64536.37162366273,31.73404312133789,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.12079999595880508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099999494850636,250.0,0.006641926243901253,0.014425978064537048,-0.00015031678776722401,0.4207468032836914,26.0731258392334,0.13394562900066376,0.645999550819397,4000.0,26328.0,0.24927476048469543,0.2471470832824707,0.22986604273319244,0.35021719336509705,0.6505477428436279,0.16015625,0.080078125,242.0,605.0,605.0,48.0,-0.3341553211212158,0.16275182366371155,0.1561351716518402,0.06640625,-0.13235294818878174,0.24891456961631775,0.12184067815542221,0.0846354216337204,1.2745099067687988,0.5769191980361938,8192.0,6.0,0.6154259443283081
1750.0,14336000.0,451603.0844462665,64514.72634946665,31.74469017982483,0.4000000059604645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000074505806,0.21891999244689941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027364999055862427,228.75,0.006378634367138147,0.013841109350323677,-0.00018647310207597911,0.35544729232788086,25.96925163269043,0.13461139798164368,0.6989749073982239,4000.0,31200.0,0.25,0.24466535449028015,0.2258102297782898,0.3999035358428955,0.7273980975151062,0.076171875,0.0380859375,242.0,726.0,726.0,56.0,-0.35334545373916626,0.1845766007900238,0.14738160371780396,0.0,0.6470588445663452,0.24629458785057068,-0.19180406630039215,0.05078125,4.333333492279053,0.45664453506469727,8192.0,7.0,0.8454375267028809
2000.0,16384000.0,516891.3880319808,64611.4235039976,31.697181224822998,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.3667200207710266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045840002596378326,250.0,0.0058240205980837345,0.012750325724482536,-0.0002444524725433439,0.3066902756690979,26.515127182006836,0.13083118200302124,0.7088471055030823,4000.0,36072.0,0.24609375,0.21017815172672272,0.14572842419147491,0.44645386934280396,0.7835678458213806,0.103515625,0.0517578125,242.0,847.0,847.0,64.0,-0.22891581058502197,0.14685481786727905,0.030797740444540977,0.02734375,-0.08235294371843338,0.21563178300857544,-0.04033883661031723,0.0598958358168602,2.190476417541504,0.41373783349990845,8192.0,8.0,0.8875769376754761
2250.0,18432000.0,582491.0398882368,64721.22665424854,31.643405199050903,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500000037252903,0.07399999350309372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009249999187886715,250.0,0.006003837566822767,0.01292333658784628,-0.0002008571900660172,0.2569737434387207,26.250625610351562,0.1313391476869583,0.7149315476417542,4000.0,40944.0,0.24609375,0.2008294016122818,0.1231066882610321,0.4906264543533325,0.8256039023399353,0.123046875,0.0615234375,242.0,968.0,968.0,72.0,-0.2784897983074188,0.13274285197257996,0.008439149707555771,0.01171875,-0.008823529817163944,0.20779114961624146,-0.2031135857105255,0.078125,6.6666669845581055,0.3231578469276428,8192.0,9.0,0.9050272703170776
2500.0,20480000.0,644938.732456144,64493.87324561439,31.75495433807373,0.5,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.07500000298023224,0.1939999908208847,0.02295999601483345,0.0,0.0,0.0,0.0,0.0,0.0,0.027119997888803482,237.75,0.0055326297879219055,0.01215057261288166,-0.0003065793716814369,0.23607656359672546,25.815000534057617,0.12702405452728271,0.7460330128669739,4000.0,45816.0,0.25,0.1984994113445282,0.11074907332658768,0.5332606434822083,0.8536177277565002,0.126953125,0.0634765625,242.0,1089.0,1089.0,80.0,-0.22263234853744507,0.15127214789390564,0.07034237682819366,0.05078125,0.4529411792755127,0.20014862716197968,-0.20467036962509155,0.0677083358168602,1.3333333730697632,0.29190391302108765,8192.0,10.0,0.926415205001831
2750.0,22528000.0,711370.4569401601,64670.04154001456,31.668450355529785,0.800000011920929,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.13750000298023224,0.43171998858451843,0.1754399985074997,0.0,0.0,0.0,0.0,0.0,0.0,0.07589499652385712,228.0,0.005826395004987717,0.01283989567309618,-0.0003857939736917615,0.20775921642780304,25.719375610351562,0.12779545783996582,0.7527375817298889,4000.0,50688.0,0.24609375,0.19280417263507843,0.10138300061225891,0.5717453360557556,0.8744188547134399,0.08203125,0.041015625,242.0,1210.0,1210.0,88.0,-0.30398669838905334,0.15285636484622955,0.017335275188088417,0.015625,-0.09117647260427475,0.1973537802696228,-0.33374547958374023,0.0494791679084301,3.1666667461395264,0.3308734893798828,8192.0,11.0,0.9224634170532227
